Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
997,[  28 2790],[  19 2796],[  68 2751],2.5,2.4999999999999996,2.5,-68.19859051364821
2091,[ 119 2584],[ 140 2605],[  95 2572],-1.7857142857142858,-1.7857142857142856,-1.7857099999999997,60.751115041598304
136,[  82 1204],[ 117 1173],[  70 1209],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1991,[ 52 492],[ 33 511],[ 82 483],2.5,2.4999999999999996,2.5,-68.19859051364821
642,[ 149 2196],[ 115 2228],[ 159 2192],1.7857142857142856,1.785714285714286,1.78571,-60.75111504159832
2450,[ 110 2674],[ 118 2680],[  70 2653],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
478,[ 218 2205],[ 223 2202],[ 178 2245],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1679,[181 926],[198 943],[151 914],-1.7857142857142858,-2.4999999999999996,-2.0904464341680864,64.43509932138059
924,[  75 2604],[  36 2568],[  81 2607],-2.5,-1.7857142857142856,-1.8658590914893096,61.811088386726546
464,[  58 2044],[  35 2067],[  83 2037],2.5,2.4999999999999996,2.5,-68.19859051364821
62,[  62 2871],[  52 2880],[ 100 2852],1.7857142857142856,1.7857142857142856,1.7857099999999997,-60.751115041598304
1396,[  41 1807],[  33 1800],[  81 1831],-2.5,-2.4999999999999996,-2.4999999999999996,68.19859051364818
960,[  80 1345],[  67 1358],[ 114 1329],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
977,[ 182 1361],[ 190 1353],[ 142 1380],1.785714285714286,1.7857142857142858,1.78571,-60.751115041598325
2092,[ 74 952],[ 70 948],[114 982],-1.7857142857142856,-1.7857142857142856,-1.78571,60.751115041598325
1008,[  89 3630],[  56 3663],[  99 3625],1.7857142857142856,1.7857142857142856,1.7857099999999997,-60.751115041598304
741,[137 683],[122 696],[171 673],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
405,[  32 3506],[   9 3522],[  65 3499],2.5,2.4999999999999996,2.5,-68.19859051364821
2369,[ 104 3253],[  89 3239],[ 135 3269],-1.7857142857142856,-1.3461538461538465,-1.6229230565616806,58.35978070613223
788,[ 56 472],[ 28 498],[ 77 468],2.5,2.4999999999999996,2.5,-68.19859051364821
377,[  55 1860],[  23 1828],[  72 1862],-2.5,-2.4999999999999996,-2.5,68.19859051364821
386,[196 717],[233 683],[183 721],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
