Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
955,[ 149 2862],[ 161 2850],[ 116 2882],1.785714285714286,1.3461538461538465,1.6514437609390809,-58.803805026324014
121,[ 172 2118],[ 180 2110],[ 133 2138],1.785714285714286,1.3461538461538465,1.6955251950912829,-59.468416600407494
353,[ 217 1451],[ 228 1441],[ 177 1467],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
1786,[ 226 3071],[ 242 3058],[ 186 3074],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2468,[ 102 2542],[  66 2506],[ 108 2545],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
601,[ 134 1322],[ 159 1296],[ 116 1332],1.3461538461538465,1.7857142857142856,1.625967810203306,-58.40772247338733
2214,[  84 1107],[ 117 1138],[  70 1102],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
1527,[ 108 1176],[ 117 1173],[  68 1193],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2118,[ 191 2187],[ 210 2169],[ 163 2199],1.785714285714286,2.4999999999999996,2.1157984834804373,-64.70295192149948
917,[ 211 1656],[ 221 1666],[ 171 1641],-1.7857142857142858,-2.4999999999999996,-1.963360427953196,63.00885321047693
1890,[  41 1985],[  16 2009],[  69 1983],2.5,2.4999999999999996,2.5,-68.19859051364821
78,[ 145 1712],[ 182 1749],[ 140 1710],-1.5,-1.785714285714286,-1.7590496811514116,60.382255742561576
122,[ 151 2184],[ 112 2221],[ 155 2183],1.7857142857142856,1.785714285714286,1.78571,-60.75111504159832
1363,[ 161 2870],[ 168 2863],[ 122 2893],1.785714285714286,1.3461538461538465,1.7068462037467116,-59.63499186095377
813,[  97 2822],[ 132 2788],[  89 2825],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2497,[  33 2653],[  14 2637],[  69 2654],-2.5,-2.4999999999999996,-2.5,68.19859051364821
440,[ 216 2269],[ 237 2251],[ 183 2272],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
110,[161 947],[184 969],[139 937],-1.3461538461538465,-1.785714285714286,-1.5960022767040754,57.93016036995205
1017,[  55 2089],[  48 2096],[  95 2066],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
67,[ 134 2434],[ 113 2414],[ 158 2447],-1.7857142857142856,-1.7857142857142858,-1.7857099999999997,60.751115041598304
2287,[ 136 3037],[ 128 3043],[ 176 3017],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
692,[  63 1045],[  35 1019],[  82 1052],-1.7857142857142856,-2.4999999999999996,-2.2525886887686664,66.06195285128413
971,[109 184],[ 79 156],[123 190],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
1226,[ 171 2290],[ 134 2306],[ 184 2288],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1467,[  36 1219],[  17 1238],[  70 1215],2.5,2.4999999999999996,2.5,-68.19859051364821
