,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 630 2158],[ 602 2129],[ 638 2177],-0.3,-0.30000000000000004,-0.3,16.69924423399362
1,[ 175 1779],[ 181 1785],[ 136 1747],-1.0,-1.3461538461538463,-1.0498390794972414,46.39279538798441
2,[1462  685],[1481  669],[1427  696],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
3,[1123  313],[1151  342],[1117  284],-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,16.69924423399362
4,[1249 1306],[1228 1330],[1261 1282],0.3,0.5,0.4086126388361352,-22.22554540898429
5,[686 563],[670 545],[702 594],-0.5,-0.30000000000000004,-0.41831876054923295,22.700472957924887
6,[  75 2129],[  71 2133],[ 114 2092],1.3461538461538463,1.3461538461538463,1.3461500000000002,-53.392846823741266
7,[ 112 1194],[ 125 1187],[  72 1200],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
8,[  97 1309],[  63 1343],[ 106 1302],1.3461538461538467,1.3461538461538463,1.3461500000000002,-53.392846823741266
9,[1309 1834],[1318 1845],[1286 1796],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
10,[ 256 1728],[ 256 1728],,-0.5,,-0.5,26.56505117707799
11,[100 567],[ 79 588],[123 549],1.0,1.3461538461538463,1.1745215491684868,-49.58857781356314
12,[1391  539],[1399  530],[1362  575],1.0,0.7000000000000001,0.9380037365207166,-43.16774692569756
13,[683 170],[651 203],[689 156],0.30000000000000004,0.3,0.3,-16.69924423399362
14,[ 555 1414],[ 520 1378],[ 557 1427],-0.3,-0.30000000000000004,-0.3,16.69924423399362
15,[1390  527],[1393  524],[1351  565],1.0,1.0,1.0,-44.99999999999999
16,[ 692 1748],[ 672 1768],[ 706 1719],0.5,0.5,0.5,-26.56505117707799
17,[482 701],[501 724],[478 667],-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,16.69924423399362
18,[803 604],[808 611],[771 564],-0.5,-0.30000000000000004,-0.47124281887643504,25.231821026544797
19,[ 992 1223],[ 978 1204],[ 997 1260],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
20,[ 513 2179],[ 498 2161],[ 521 2214],-0.3,-0.30000000000000004,-0.3,16.69924423399362
21,[705 983],[690 998],[723 949],0.5,0.5,0.5,-26.56505117707799
22,[ 847 1343],[ 867 1363],[ 836 1313],-0.5,-0.3,-0.4060906043297735,22.101608944155597
23,[ 992 1800],[1013 1774],[ 985 1826],0.30000000000000004,0.3,0.3,-16.69924423399362
24,[144 161],[113 131],[155 172],-1.0,-1.0,-1.0,44.99999999999999
25,[364 126],[368 141],[362  86],-0.3,-0.30000000000000004,-0.3,16.69924423399362
26,[1386 1740],[1413 1767],[1370 1727],-1.176470588235294,-1.3461538461538463,-1.286658761989504,52.14540402195757
27,[548 693],[561 710],[539 655],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
28,[ 53 415],[ 14 449],[ 70 414],2.5,2.4999999999999996,2.5,-68.19859051364821
29,[1217 2089],[1206 2100],[1233 2049],0.5,0.30000000000000004,0.4469407641491916,-24.081814490233317
30,[338 692],[310 725],[338 668],0.30000000000000004,0.30000000000000004,0.30000000000000004,-16.69924423399362
31,[1467 2221],[1477 2212],[1427 2252],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
32,[816 583],[833 600],[799 551],-0.5,-0.5,-0.5,26.56505117707799
33,[1067 2065],[1074 2085],[1062 2030],-0.30000000000000004,-0.3,-0.3,16.69924423399362
34,[1267 1799],[1229 1759],[1269 1804],-0.5,-0.7000000000000001,-0.6822147414127784,34.30238477241261
35,[ 233 1725],[ 243 1735],[ 213 1685],-0.6,-0.5,-0.5759746926647957,29.94085374404389
36,[1268 1042],[1302 1076],[1265 1029],-0.5,-0.3,-0.343440554543566,18.954550023741508
37,[286 706],[277 717],[324 666],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
38,[1417 1703],[1442 1728],[1395 1693],-1.5,-1.3461538461538463,-1.4086141105431085,54.62838575892335
39,[ 788 1733],[ 815 1704],[ 778 1751],0.5,0.5,0.5,-26.56505117707799
40,[1024 1815],[1056 1781],[1024 1833],0.30000000000000004,0.0,0.08347442815003289,-4.771669981764375
