Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
34,[1267 1799],[1229 1759],[1269 1804],-0.5,-0.7000000000000001,-0.6822147414127784,34.30238477241261
1024,[1355 2154],[1327 2181],[1371 2142],1.0,1.3461538461538465,1.2286064127666645,-50.85681235094499
772,[471 630],[456 613],[479 666],-0.3,-0.3,-0.3,16.69924423399362
1860,[1299 1355],[1289 1366],[1325 1320],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
780,[1471 1533],[1494 1512],[1435 1535],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2076,[ 205 2192],[ 171 2226],[ 213 2183],0.5,0.5000000000000001,0.5,-26.56505117707799
868,[ 866 2024],[ 862 2017],[ 904 2064],-0.3,-0.3,-0.2999999999999999,16.69924423399362
871,[ 956 1235],[ 938 1214],[ 964 1268],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1418,[ 129 1254],[ 141 1243],[  91 1271],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1402,[1465   17],[1492   39],[1428   50],-2.4999999999999996,inf,-4.25622222896019,76.77815620629558
1300,[  11 1212],[  11 1212],,2.500000000000001,,2.500000000000001,-68.19859051364821
1961,[1416 2248],[1376 2285],[1425 2247],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
857,[ 816 1265],[ 813 1259],[ 854 1305],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1357,[ 740 1710],[ 767 1682],[ 734 1731],0.5,0.3,0.371916963317939,-20.401021624888408
2161,[1403 1475],[1375 1502],[1425 1469],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
681,[1347 2147],[1321 2173],[1362 2131],1.3461538461538465,1.0,1.1293270630704833,-48.4756537582229
10,[ 256 1728],[ 256 1728],,-0.5,,-0.5,26.56505117707799
244,[ 370 1611],[ 342 1582],[ 374 1640],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1004,[1073  263],[1102  228],[1069  282],0.3,0.3,0.3,-16.69924423399362
1303,[ 932 1328],[ 938 1336],[ 901 1288],-0.3,-0.3,-0.2999999999999999,16.69924423399362
2005,[ 104 1238],[ 130 1212],[  82 1246],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
1559,[ 271 2154],[ 275 2149],[ 235 2194],0.3,0.5,0.3212666133007711,-17.810477949554034
410,[ 112 1249],[ 135 1227],[  86 1258],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
90,[1273 1064],[1290 1082],[1262 1030],-0.5,-0.3,-0.4181444519431612,22.69197266241305
1784,[1413  565],[1422  556],[1377  593],1.0,1.3461538461538465,1.07552541053665,-47.08399222796274
864,[ 592 1690],[ 561 1724],[ 597 1675],0.3,0.3,0.3,-16.69924423399362
87,[823 244],[798 269],[832 220],0.5,0.3,0.3840568121482606,-21.00962617085758
521,[452 710],[468 729],[451 670],-0.3,-0.3,-0.3,16.69924423399362
2137,[ 841 1752],[ 865 1726],[ 833 1775],0.3,0.3,0.3,-16.69924423399362
1881,[ 172 1305],[ 177 1300],[ 133 1338],1.0,1.3461538461538465,1.0420853276966675,-46.180641339852215
1641,[1271  518],[1236  556],[1274  510],0.3,0.5,0.4716176083532242,-25.249390196195247
1081,[104 180],[ 85 161],[130 198],-1.1764705882352942,-1.3461538461538465,-1.2544164945338936,51.43872921315763
1399,[457 705],[475 728],[451 670],-0.3,-0.3,-0.3,16.69924423399362
2394,[  91 2116],[  72 2135],[ 119 2099],1.1764705882352942,1.3461538461538465,1.2529342115899869,-51.40570494787771
2259,[ 527 2239],[ 555 2267],[ 520 2215],-0.3,-0.3,-0.3,16.69924423399362
531,[583 619],[555 590],[590 639],-0.3,-0.3,-0.3,16.69924423399362
1189,[1405 1701],[1438 1734],[1395 1693],-1.7857142857142858,-1.3461538461538465,-1.4407962641643983,55.23700646602044
2036,[ 336 1669],[ 361 1697],[ 333 1645],-0.3,-0.3,-0.3,16.69924423399362
363,[689 917],[722 884],[685 931],0.5,0.3,0.3475596733779391,-19.165389946430462
