Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
982,[1205 4400],[1190 4418],[1213 4366],0.3,0.3,0.3,-16.69924423399362
522,[1306 2118],[1286 2138],[1327 2096],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
440,[ 309 3029],[ 294 3047],[ 317 2991],0.3,0.3,0.3,-16.69924423399362
1875,[ 346 6232],[ 346 6232],,0.0,,0.0,0.0
1161,[ 447 6075],[ 429 6045],[ 447 6099],-0.3,-0.1999999999999999,-0.2406878198854511,13.53299029732281
372,[ 618 6844],[ 654 6883],[ 616 6835],-0.3,-0.3,-0.3,16.69924423399362
1498,[1035 6723],[1048 6737],[1028 6683],-0.3,-0.3,-0.3,16.69924423399362
0,[1398 2917],[1426 2891],[1383 2931],1.3461538461538465,1.176470588235294,1.235752264539402,-51.01939570662817
1301,[ 114 4384],[ 146 4353],[ 101 4390],1.785714285714286,1.7857142857142856,1.78571,-60.75111504159832
769,[ 876 7487],[ 842 7450],[ 881 7497],-0.3,-0.3,-0.3,16.69924423399362
459,[ 221 2513],[ 224 2518],[ 188 2473],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
1499,[1162  492],[1139  529],[1166  477],0.3,0.3,0.3,-16.69924423399362
1639,[1298 2096],[1268 2125],[1308 2082],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
838,[1302  189],[1283  170],[1320  215],-0.8,-0.7000000000000001,-0.7540626505575826,37.01858191394385
1848,[891 201],[904 186],[879 238],0.5,0.3,0.4324237045460122,-23.384799765243073
1737,[1303 7233],[1331 7262],[1294 7216],-0.6,-0.7000000000000001,-0.6676969624730246,33.73091612638931
212,[1323 6724],[1351 6695],[1315 6741],0.8,0.7000000000000001,0.7317909083008871,-36.196326523679936
2443,[ 146 2583],[ 155 2592],[ 108 2558],-1.7857142857142858,-1.3461538461538465,-1.6896048059830189,59.380645979786195
90,[1335 6387],[1305 6358],[1347 6399],-1.0,-1.0,-1.0,44.99999999999999
1875,[ 346 6232],[ 346 6232],,0.0,,0.0,0.0
2118,[ 822 4825],[ 834 4812],[ 804 4862],0.5,0.3,0.4398625380886257,-23.74289564362873
2006,[1445 2235],[1474 2207],[1423 2241],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2402,[ 123 2511],[  92 2480],[ 133 2522],-1.1764705882352942,-1.3461538461538465,-1.3031825872529983,52.4990915032683
1273,[ 217 3223],[ 180 3184],[ 219 3229],-0.7000000000000001,-0.5,-0.5210526315789474,27.521885466274032
2201,[1422  894],[1453  925],[1406  887],-1.7857142857142858,-1.7857142857142858,-1.78571,60.75111504159832
167,[ 918 7514],[ 941 7538],[ 909 7488],-0.3,-0.3,-0.3,16.69924423399362
906,[ 786 3324],[ 757 3354],[ 792 3306],0.5,0.3,0.3625172707085003,-19.926455262890304
2185,[1076 4395],[1076 4407],[1036 4355],-0.3,-0.3,-0.2999999999999999,16.69924423399362
691,[1347 7531],[1381 7496],[1340 7538],1.0,1.0,1.0,-44.99999999999999
687,[1311 4381],[1335 4357],[1298 4402],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
442,[1435 5491],[1474 5530],[1424 5491],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
922,[1126 1800],[1114 1779],[1128 1833],-0.3,-0.3,-0.3,16.69924423399362
681,[1100 5871],[1100 5842],[1100 5901],-0.2,0.0,-0.1016949152542372,5.806726905531576
1094,[1325 5212],[1292 5246],[1333 5204],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
2469,[ 766 4901],[ 760 4907],[ 800 4861],0.5,0.5,0.5,-26.56505117707799
260,[838 586],[844 593],[806 546],-0.5,-0.5,-0.5,26.56505117707799
780,[ 104 6535],[ 125 6555],[  74 6530],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
958,[ 165 6863],[ 161 6869],[ 198 6823],0.5,0.5,0.5,-26.56505117707799
1771,[1435 1453],[1470 1418],[1420 1456],1.7857142857142858,2.4999999999999996,2.331366391554266,-66.78390948666309
2422,[1311 1350],[1293 1368],[1332 1324],1.0,0.7000000000000001,0.8702939666548319,-41.032854429331145
