,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
37,[ 869 3289],[ 878 3279],[ 847 3329],0.5,0.5,0.5,-26.56505117707799
38,[1223 3633],[1208 3648],[1240 3599],0.5,0.30000000000000004,0.4283656676697614,-23.188629903902886
39,[ 287 1457],[ 260 1486],[ 291 1433],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
40,[ 621 7609],,[ 621 7609],,-0.30000000000000004,-0.30000000000000004,16.69924423399362
41,[ 882 5126],[ 869 5112],[ 896 5164],-0.5,-0.3,-0.4358913811207234,23.551972150201987
42,[ 843 3656],[ 871 3685],[ 835 3637],-0.5,-0.3,-0.3676730844882888,20.18711660618561
43,[ 562 2469],[ 543 2490],[ 573 2439],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
44,[ 887 6464],[ 853 6498],[ 892 6450],0.30000000000000004,0.3,0.3,-16.69924423399362
45,[1344 2133],[1313 2163],[1355 2122],1.0,1.0,1.0,-44.99999999999999
46,[825 965],[850 940],[816 988],0.5,0.30000000000000004,0.38225389369645285,-20.919550409278553
47,[ 624 2920],[ 603 2899],[ 633 2949],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
48,[  89 4857],[  69 4837],[ 115 4874],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
49,[ 151 1762],[ 176 1787],[ 133 1747],-1.0,-1.3461538461538463,-1.2081827693188978,50.38580481808375
50,[  58 4879],[  48 4870],[  96 4906],-1.5,-1.3461538461538463,-1.465542333413234,55.692668879946716
51,[1085 5877],[1054 5844],[1091 5901],-0.30000000000000004,-0.3,-0.3,16.69924423399362
52,[1010 2839],[1028 2861],[1005 2808],-0.30000000000000004,-0.3,-0.3,16.69924423399362
53,[ 356 3168],[ 321 3133],[ 356 3189],-0.3,0.0,-0.08936490318729093,5.106666526485739
54,[1202 4889],[1185 4872],[1211 4923],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
55,[ 712 6751],[ 699 6737],[ 729 6787],-0.5,-0.5,-0.5,26.56505117707799
56,[ 529 3025],[ 544 3040],[ 520 2985],-0.30000000000000004,-0.3,-0.3,16.69924423399362
57,[1344 7560],[1312 7592],[1353 7550],1.0,1.0,1.0,-44.99999999999999
58,[ 901 1837],[ 885 1855],[ 914 1803],0.5,0.30000000000000004,0.42036474691067793,-22.80016817251545
59,[ 251 3783],[ 231 3803],[ 260 3751],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
60,[ 749 3327],[ 733 3343],[ 763 3293],0.5,0.30000000000000004,0.4238095238095238,-22.967693400560925
61,[1166 4403],[1158 4411],[1202 4363],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
62,[1465 3090],[1492 3076],[1433 3090],2.4999999999999996,inf,4.876079113397742,-78.41032061040322
63,[ 807 5676],[ 790 5696],[ 819 5645],0.30000000000000004,0.3,0.30000000000000004,-16.69924423399362
64,[ 191 4453],[ 211 4433],[ 171 4475],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
65,[ 191 3227],[ 160 3196],[ 201 3239],-0.6,-0.7000000000000001,-0.6737298937386407,33.96932708176631
66,[ 273 7130],[ 284 7142],[ 260 7090],-0.5,-0.30000000000000004,-0.4441916546821323,23.950393131637842
67,[ 446 3929],[ 464 3906],[ 441 3964],0.30000000000000004,0.3,0.3,-16.69924423399362
68,[1272 7439],[1280 7430],[1245 7479],0.5,0.30000000000000004,0.4600619129070401,-24.705357980235398
69,[ 642 4023],[ 605 4063],[ 645 4017],0.3,0.30000000000000004,0.3,-16.69924423399362
70,[321 853],[282 814],[326 865],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
71,[ 729 2553],[ 721 2562],[ 754 2513],0.5,0.30000000000000004,0.45932683843451844,-24.670588718591112
72,[1388  897],[1353  863],[1397  903],-1.7857142857142858,-1.3461538461538463,-1.4259083835025135,54.95773923433788
73,[ 268 2441],[ 304 2480],[ 265 2433],-0.30000000000000004,-0.3,-0.29999999999999993,16.69924423399362
74,[ 396 7686],[ 373 7713],[ 396 7654],0.30000000000000004,0.3,0.30000000000000004,-16.69924423399362
75,[ 839 2903],[ 852 2917],[ 821 2867],-0.5,-0.3,-0.4356238506647685,23.53908992220787
76,[ 837 1738],[ 855 1718],[ 826 1768],0.5,0.3,0.4085725679356456,-22.22357797457813
77,[1353 1027],[1359 1035],[1322  990],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
78,[ 755 5270],[ 766 5283],[ 736 5233],-0.5,-0.30000000000000004,-0.4419016885168623,23.840716262913165
79,[679 874],[686 867],[648 914],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
80,[ 147 4521],[ 141 4527],[ 179 4482],0.8,0.7000000000000001,0.7856018837217272,-38.153244441482926
81,[ 879 3584],[ 859 3564],[ 888 3615],-0.5,-0.30000000000000004,-0.40659753980077173,22.1265380285427
82,[1046 1995],[1026 1968],[1049 2025],-0.3,-0.30000000000000004,-0.3,16.69924423399362
83,[ 710 1733],[ 677 1766],[ 716 1720],0.5,0.5,0.5,-26.56505117707799
84,[1451 2167],[1456 2164],[1411 2206],1.7857142857142858,2.4999999999999996,1.853217332475452,-61.648606757921186
85,[1313 1363],[1301 1375],[1342 1333],1.0,1.0,1.0,-44.99999999999999
86,[ 828 6409],[ 860 6375],[ 821 6421],0.5,0.5,0.5,-26.56505117707799
87,[1078 2576],[1078 2554],[1078 2610],0.0,0.0,0.0,0.0
88,[1022 6710],[1048 6737],[1017 6685],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
89,[1379 5296],[1353 5322],[1398 5284],1.7857142857142858,1.3461538461538463,1.512888510826706,-56.53580530553875
90,[1335 6387],[1305 6358],[1347 6399],-1.0,-1.0,-1.0,44.99999999999999
91,[ 133 5888],[ 137 5884],[  93 5926],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
92,[1320 5633],[1286 5599],[1326 5641],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
93,[ 563 4824],[ 563 4824],,0.30000000000000004,,0.30000000000000004,-16.69924423399362
94,[ 108 4428],[  75 4460],[ 120 4422],1.0,1.3461538461538463,1.2679453288278355,-51.73794890977773
95,[ 327 2184],[ 347 2163],[ 321 2215],0.30000000000000004,0.3,0.3,-16.69924423399362
96,[ 789 7508],[ 764 7483],[ 801 7530],-0.5,-0.3,-0.3829589251876101,20.954787466865913
97,[ 682 6046],[ 717 6081],[ 676 6035],-0.5,-0.30000000000000004,-0.3404013589300853,18.798643978259584
98,[ 537 6107],[ 567 6137],[ 531 6086],-0.3,-0.30000000000000004,-0.3,16.69924423399362
99,[1034 1233],[1000 1196],[1035 1251],-0.3,-0.30000000000000004,-0.3,16.69924423399362
100,[ 771 1280],[ 768 1275],[ 809 1320],-0.3,-0.5,-0.3191168067829981,17.698757066409204
101,[ 105 6592],[ 123 6586],[  69 6596],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
102,[1400 5453],[1376 5437],[1429 5457],-2.4999999999999996,-2.4999999999999996,-2.5000000000000004,68.19859051364821
103,[ 903 7440],[ 896 7430],[ 931 7480],-0.30000000000000004,-0.3,-0.3,16.69924423399362
104,[722 907],[739 890],[711 941],0.5,0.30000000000000004,0.4195619581523482,-22.76106785760649
105,[ 668 6792],[ 640 6763],[ 676 6810],-0.30000000000000004,-0.3,-0.3,16.69924423399362
106,[ 494 3786],[ 526 3820],[ 488 3767],-0.30000000000000004,-0.3,-0.3,16.69924423399362
107,[1315  530],[1354  491],[1314  534],1.0,0.7000000000000001,0.7208668222048562,-35.78658275159419
108,[ 630 4555],[ 635 4563],[ 596 4515],-0.3,-0.30000000000000004,-0.3,16.69924423399362
109,[1342  192],[1304  153],[1344  195],-0.7000000000000002,-0.8,-0.793789674599137,38.44218328994645
110,[1361 1312],[1382 1290],[1341 1332],1.0,1.0,1.0,-44.99999999999999
111,[1369  959],[1405  993],[1362  953],-1.3461538461538463,-1.0,-1.054332592158121,46.514994551815626
112,[ 666 2505],[ 645 2528],[ 679 2479],0.5,0.5,0.5,-26.56505117707799
113,[1394  533],[1397  529],[1356  571],1.0,1.0,1.0,-44.99999999999999
114,[142 200],[176 235],[135 193],-1.176470588235294,-1.3461538461538463,-1.3175317755126508,52.80168443036518
115,[1231 7515],[1217 7530],[1243 7479],0.30000000000000004,0.3,0.3,-16.69924423399362
116,[1392 2256],[1372 2273],[1424 2251],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
117,[1417 3285],[1427 3293],[1381 3257],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
118,[ 338 5539],[ 359 5572],[ 333 5520],-0.3,-0.30000000000000004,-0.29999999999999993,16.69924423399362
119,[ 760 6403],[ 723 6442],[ 763 6396],0.5,0.5,0.5,-26.56505117707799
120,[ 869 2127],[ 874 2132],[ 830 2087],-0.5,-0.5,-0.5,26.56505117707799
121,[ 167 6751],[ 183 6734],[ 142 6776],1.0,1.0,1.0,-44.99999999999999
122,[ 245 6820],[ 268 6795],[ 233 6842],0.5,0.7000000000000001,0.6150949878043898,-31.595464381130018
123,[ 733 7575],[ 767 7610],[ 728 7564],-0.5,-0.5,-0.5,26.56505117707799
124,[ 760 4124],[ 755 4129],[ 797 4084],0.5,0.30000000000000004,0.4770269203846406,-25.502398554125833
125,[1407 4487],[1437 4459],[1392 4496],1.3461538461538463,1.3461538461538463,1.3461499999999997,-53.39284682374126
126,[ 895 5910],[ 872 5887],[ 905 5937],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
127,[573  77],[592  56],[567 109],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
128,[ 601 6875],[ 620 6896],[ 592 6844],-0.5,-0.30000000000000004,-0.4065353869518068,22.1234820710466
129,[ 684 5557],[ 708 5531],[ 673 5579],0.5,0.30000000000000004,0.3820160060505438,-20.90765718455067
130,[  54 1877],[  18 1843],[  72 1882],-2.5,-2.4999999999999996,-2.5,68.19859051364821
131,[ 705 5639],[ 692 5652],[ 720 5601],0.5,0.3,0.4379292930226863,-23.650019556609337
132,[ 718 5658],[ 714 5662],[ 758 5618],0.5,0.5,0.5,-26.56505117707799
133,[ 337 4532],[ 367 4493],[ 337 4545],0.3,0.0,0.06269727698144924,-3.587593393919738
134,[ 139 1756],[ 174 1789],[ 131 1749],-1.3461538461538463,-1.0,-1.062648763278056,46.739707994518945
135,[ 690 3733],[ 711 3756],[ 677 3707],-0.30000000000000004,-0.5,-0.40344761917285166,21.971494738128552
136,[  63 4899],[  43 4881],[  93 4912],-1.7857142857142856,-2.4999999999999996,-2.1081709225435703,64.62291720318314
137,[585 905],[551 941],[590 893],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
138,[693 203],[681 216],[711 166],0.30000000000000004,0.5,0.3601374619113742,-19.805848417472127
139,[1443 4791],[1454 4802],[1404 4771],-1.7857142857142858,-2.4999999999999996,-1.9728218848366634,63.120090800071765
140,[1358 2129],[1318 2167],[1360 2127],1.0384615384615383,1.0384615384615383,1.03846,-46.08088177551727
141,[ 118 1208],[ 128 1198],[  78 1229],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
142,[958 429],[958 429],,-0.4,,-0.4,21.801409486351808
143,[ 761 2506],[ 797 2468],[ 758 2514],0.5,0.5,0.5,-26.56505117707799
144,[ 393 3734],[ 393 3718],[ 393 3774],0.0,0.0,0.0,0.0
145,[ 875 5190],[ 905 5223],[ 867 5176],-0.3,-0.30000000000000004,-0.3,16.69924423399362
146,[1409 6133],[1374 6162],[1424 6131],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
147,[ 413 6325],[ 413 6346],[ 413 6290],0.0,0.0,0.0,0.0
148,[ 114 6558],[ 124 6565],[  74 6530],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
149,[  80 2513],[  72 2505],[ 119 2540],-1.0,-1.3461538461538463,-1.066661820593201,46.84748038335149
150,[1172 4966],[1191 4990],[1168 4933],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
151,[ 266 5294],[ 301 5256],[ 264 5303],0.3,0.30000000000000004,0.3,-16.69924423399362
152,[ 408 3997],[ 408 4019],[ 413 3963],0.0,0.30000000000000004,0.11709252749239955,-6.678496240889817
153,[ 362 2179],[ 373 2166],[ 350 2219],0.30000000000000004,0.3,0.3,-16.69924423399362
154,[1368  567],[1401  533],[1360  575],1.0,1.0,1.0,-44.99999999999999
155,[1076 4963],[1051 4996],[1082 4938],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
156,[333 908],[341 920],[313 868],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
157,[566 609],[550 590],[577 641],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
158,[1018  463],[982 424],[1021  477],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
159,[1322 2143],[1307 2157],[1349 2116],1.0,1.0,1.0,-44.99999999999999
160,[ 522 3188],[ 558 3149],[ 522 3200],0.30000000000000004,0.3,0.3,-16.69924423399362
161,[ 153 1705],[ 122 1674],[ 163 1716],-1.0,-1.0,-1.0,44.99999999999999
162,[ 660 4504],[ 695 4539],[ 656 4492],-0.5,-0.30000000000000004,-0.3407073391877678,18.814353417746428
163,[ 743 4115],[ 738 4121],[ 777 4075],0.30000000000000004,0.5,0.3259012624661109,-18.050854514698962
164,[133 214],[167 246],[124 206],-1.3461538461538463,-1.0,-1.0709697161992482,46.96269146611801
165,[ 342 4511],[ 356 4492],[ 340 4545],0.3,0.30000000000000004,0.3,-16.69924423399362
166,[ 842 4446],[ 861 4465],[ 832 4414],-0.5,-0.30000000000000004,-0.411020652275693,22.3436746271006
167,[ 918 7514],[ 941 7538],[ 909 7488],-0.3,-0.30000000000000004,-0.3,16.69924423399362
168,[1246  238],[1217  207],[1254  253],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
169,[572 850],[590 831],[561 883],0.30000000000000004,0.30000000000000004,0.29999999999999993,-16.69924423399362
170,[1457 5403],[1490 5375],[1432 5404],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
171,[1248 3390],[1272 3414],[1240 3363],-0.5,-0.3,-0.3906912379295343,21.340151941882958
172,[1121 5713],,[1121 5713],,0.0,0.0,0.0
173,[ 151 2431],[ 148 2429],[ 190 2471],-1.0,-0.7000000000000001,-0.9818120264210144,44.47418581854211
174,[  51 3432],[  17 3398],[  72 3433],-2.5,-2.4999999999999996,-2.5,68.19859051364821
175,[1257  307],[1263  314],[1218  267],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
176,[1394 3655],[1406 3642],[1364 3682],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
177,[  54 2744],[  16 2782],[  71 2744],2.5,2.5000000000000004,2.5,-68.19859051364821
178,[ 689 1688],[ 719 1657],[ 682 1704],0.5,0.5,0.5,-26.56505117707799
179,[1142 5680],[1129 5657],[1142 5711],-0.30000000000000004,-0.19999999999999998,-0.25398844926060066,14.251119686605069
180,[ 338 4489],[ 338 4489],,0.19999999999999998,,0.19999999999999998,-11.309932474020213
181,[1270 2046],[1304 2011],[1264 2056],0.5,0.5,0.5,-26.56505117707799
182,[ 605 1429],[ 634 1460],[ 598 1411],-0.30000000000000004,-0.3,-0.3,16.69924423399362
183,[1036 3401],[1002 3438],[1041 3383],0.3,0.30000000000000004,0.3,-16.69924423399362
184,[ 698 4498],[ 724 4526],[ 691 4477],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
185,[1213 5964],[1204 5974],[1234 5924],0.5,0.3,0.4541075127287924,-24.423155744809318
186,[1347 5217],,[1347 5217],,1.0,1.0,-44.99999999999999
187,[ 161 2834],[ 164 2832],[ 122 2872],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
188,[ 982 7264],[ 945 7304],[ 983 7253],0.30000000000000004,0.3,0.3,-16.69924423399362
189,[855 268],[839 286],[866 234],0.5,0.3,0.4194788928510843,-22.7570208323015
190,[ 113 5912],[ 138 5887],[  91 5922],2.4999999999999996,1.7857142857142856,2.075716431718147,-64.27702902261768
191,[1224 1008],[1205  987],[1233 1037],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
192,[1247 1074],[1263 1090],[1235 1037],-0.5,-0.3,-0.42644446702769145,23.09555558600269
193,[ 213 7603],[ 251 7563],[ 211 7606],0.5,0.7000000000000001,0.6877316316506906,-34.517533970989795
194,[  86 3651],[  66 3671],[ 112 3635],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
195,[1390  655],[1361  684],[1407  646],1.7857142857142858,1.7857142857142858,1.7857100000000001,-60.751115041598325
196,[ 643 6071],[ 672 6100],[ 636 6052],-0.3,-0.30000000000000004,-0.3,16.69924423399362
197,[  56 5116],[  26 5143],[  78 5110],2.5,2.4999999999999996,2.5,-68.19859051364821
198,[ 317 4574],[ 295 4599],[ 319 4543],0.30000000000000004,0.3,0.3,-16.69924423399362
199,[  75 2821],[  42 2854],[  89 2815],1.7857142857142856,2.4999999999999996,2.324238501103993,-66.72028274668382
200,[209 879],[184 854],[222 900],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
201,[587 670],[610 693],[580 641],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
202,[ 562 3259],[ 553 3269],[ 585 3219],0.3,0.30000000000000004,0.3,-16.69924423399362
203,[1409 5276],[1443 5244],[1397 5281],1.7857142857142858,1.7857142857142858,1.78571,-60.75111504159832
204,[ 168 6729],[ 174 6724],[ 128 6759],1.3461538461538463,1.3461538461538463,1.3461500000000002,-53.392846823741266
205,[ 450 5278],[ 443 5268],[ 488 5318],-0.30000000000000004,-0.3,-0.3,16.69924423399362
206,[ 405 1486],[ 408 1507],[ 401 1448],-0.30000000000000004,-0.1,-0.22860289798685587,12.876715088815857
207,[ 190 6770],[ 204 6755],[ 169 6801],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
208,[225 649],[193 682],[234 637],0.5,0.5000000000000001,0.5,-26.56505117707799
209,[ 906 7276],[ 895 7289],[ 922 7236],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
210,[ 543 2993],[ 580 3030],[ 540 2980],-0.30000000000000004,-0.3,-0.3,16.69924423399362
211,[1040 1036],[1069 1002],[1040 1055],0.30000000000000004,0.0,0.0894990793857881,-5.114293257149544
212,[1323 6724],[1351 6695],[1315 6741],0.8,0.7000000000000001,0.7317909083008871,-36.196326523679936
213,[ 116 6807],[ 103 6820],[ 144 6778],1.0,1.0,1.0,-44.99999999999999
214,[ 864 7202],[ 897 7166],[ 859 7213],0.3,0.5,0.4603311109445544,-24.718086281429006
215,[898 460],[889 450],[923 500],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
216,[ 704 1742],[ 679 1767],[ 716 1720],0.5,0.5,0.5,-26.56505117707799
217,[ 755 3650],[ 727 3621],[ 764 3668],-0.3,-0.5,-0.4334017972164922,23.43199527293245
218,[ 161 2560],[ 170 2570],[ 124 2534],-1.176470588235294,-1.3461538461538463,-1.2153758243925428,50.55276769979869
219,[ 439 3983],[ 423 4019],[ 442 3965],0.3,0.30000000000000004,0.30000000000000004,-16.69924423399362
220,[ 361 6143],[ 354 6160],[ 400 6103],0.30000000000000004,3.510833468576701e-17,0.22571876300552735,-12.719575155945806
221,[ 836 5238],[ 844 5248],[ 813 5198],-0.5,-0.5,-0.5,26.56505117707799
222,[ 785 2819],[ 785 2819],,-0.3,,-0.3,16.69924423399362
223,[ 163 2839],[ 167 2836],[ 125 2876],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
224,[ 800 2574],[ 786 2591],[ 815 2540],0.3,0.30000000000000004,0.3,-16.69924423399362
225,[477 110],[448 142],[479  90],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
226,[897 543],[916 564],[887 513],-0.30000000000000004,-0.30000000000000004,-0.30000000000000004,16.69924423399362
227,[1369 5605],[1408 5644],[1366 5603],-1.3461538461538463,-1.0,-1.021240029244165,45.60206567386499
228,[  91 5959],[  60 5989],[ 105 5951],1.3461538461538467,1.7857142857142856,1.6661144108602755,-59.02786562260481
229,[1405 3772],[1368 3808],[1414 3767],2.4999999999999996,1.7857142857142858,1.904478613948556,-62.297019662333604
230,[ 296 6315],[ 333 6352],[ 296 6303],-0.3,-0.30000000000000004,-0.3,16.69924423399362
231,[1411 3916],[1376 3885],[1427 3920],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
232,[ 276 3180],[ 248 3152],[ 280 3203],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
233,[1366 1638],[1357 1631],[1406 1662],-1.7857142857142858,-1.7857142857142858,-1.7857100000000001,60.751115041598325
234,[ 735 6345],[ 753 6327],[ 720 6376],0.5,0.5,0.5,-26.56505117707799
235,[ 151 7189],[ 177 7216],[ 136 7174],-1.3461538461538463,-1.3461538461538463,-1.3461499999999997,53.39284682374126
236,[1322  943],[1305  927],[1347  968],-1.0,-1.0,-1.0,44.99999999999999
237,[ 125 5112],[ 135 5102],[  85 5130],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
238,[ 592 4740],[ 614 4718],[ 580 4768],0.3,0.30000000000000004,0.3,-16.69924423399362
239,[ 465 6860],[ 427 6821],[ 465 6873],-0.30000000000000004,0.0,-0.05781905324927285,3.3091035165069647
240,[ 534 3949],[ 558 3925],[ 526 3977],0.30000000000000004,0.3,0.3,-16.69924423399362
241,[1443 6296],[1469 6321],[1419 6285],-1.7857142857142858,-2.4999999999999996,-2.198131001747664,65.53769570630038
242,[ 800 7162],[ 826 7136],[ 789 7183],0.5,0.5,0.5,-26.56505117707799
243,[1357 1306],[1377 1285],[1336 1327],1.0,1.0,1.0,-44.99999999999999
244,[191 938],[221 969],[182 925],-1.0,-0.7000000000000001,-0.780464128326145,37.97076072427777
245,[  42 5805],[   9 5773],[  67 5808],-2.5,-5.878725253121972e-17,-0.8847685049043286,41.50138967991945
246,[ 777 6456],[ 770 6463],[ 808 6416],0.5,0.5,0.5,-26.56505117707799
247,[1304 7230],[1334 7260],[1294 7216],-0.6,-0.7000000000000001,-0.6711481713008121,33.86746477894546
248,[  87 1767],[  63 1743],[ 108 1781],-1.7857142857142856,-1.3461538461538463,-1.533611908587056,56.89342038606144
249,[222 907],[259 946],[220 902],-0.5,-0.5,-0.5,26.56505117707799
250,[676 113],[693  94],[665 145],0.5,0.30000000000000004,0.4140609081426434,-22.49253404090485
251,[  90 6773],[  75 6787],[ 118 6747],1.1764705882352942,1.3461538461538463,1.235752264539402,-51.01939570662817
252,[1238 5727],[1257 5747],[1227 5695],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
253,[ 322 6859],[ 360 6820],[ 322 6870],0.3,0.30000000000000004,0.3,-16.69924423399362
254,[ 632 6879],[ 639 6889],[ 605 6839],-0.3,-0.30000000000000004,-0.3,16.69924423399362
255,[1198 2637],[1214 2657],[1189 2602],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
256,[1373 4741],[1360 4728],[1411 4753],-2.4999999999999996,-2.4999999999999996,-2.5000000000000004,68.19859051364821
257,[ 437 6855],[ 427 6821],[ 437 6876],-0.30000000000000004,0.0,-0.11162278386261817,6.369149285765566
258,[1413 6929],[1376 6955],[1428 6928],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
259,[ 901 6477],[ 874 6506],[ 908 6456],0.5,0.3,0.37168471963516975,-20.389331092886252
260,[838 586],[844 593],[806 546],-0.5,-0.5,-0.5,26.56505117707799
261,[ 613 3282],[ 607 3288],[ 648 3242],0.3,0.5,0.3275335191682664,-18.135355887350947
