Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2348,[153  11],[134   6],[182  47],-2.4999999999999996,-1.5000000000000002,-2.201753199860515,65.57323437204809
2478,[ 149 4707],[ 129 4691],[ 178 4714],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
622,[  89 5196],[  61 5222],[ 106 5189],1.7857142857142856,2.4999999999999996,2.2679631376588834,-66.20615316694902
1406,[  76 3294],[  64 3284],[ 112 3312],-1.7857142857142856,-1.7857142857142856,-1.7857099999999997,60.751115041598304
1403,[ 128 7526],[ 159 7497],[ 116 7533],1.785714285714286,1.7857142857142856,1.78571,-60.751115041598325
1695,[  66 4332],[  27 4371],[  74 4332],2.5,2.5000000000000004,2.5,-68.19859051364821
2411,[ 136 3171],[ 124 3159],[ 173 3182],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
1566,[ 190 7065],[ 220 7094],[ 174 7057],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
746,[ 105 2144],[  84 2164],[ 129 2131],1.7857142857142856,1.785714285714286,1.7857099999999997,-60.751115041598304
1725,[116  96],[111  93],[156 125],-1.7857142857142856,-2.4999999999999996,-1.861111601578224,61.75027080058146
894,[ 192 4511],[ 210 4494],[ 163 4524],1.785714285714286,2.4999999999999996,2.098500906797905,-64.52076922257773
1268,[ 202 5420],[ 242 5455],[ 187 5420],-2.4999999999999996,inf,-11.35845484394554,84.96864401979514
1141,[ 206 7640],[ 222 7625],[ 172 7650],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
632,[ 159 3869],[ 134 3869],[ 187 3869],inf,inf,100.0,-89.42706130231674
1414,[ 101 6489],[ 127 6515],[  82 6481],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
372,[ 153 3956],[ 125 3931],[ 172 3960],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
402,[ 161 5430],[ 134 5430],[ 186 5430],inf,-2.4999999999999996,-4.814814814814815,78.26691584358775
1783,[  31 5891],[  20 5900],[  71 5870],2.5,2.4999999999999996,2.4999999999999996,-68.19859051364818
1423,[ 199 5575],[ 205 5579],[ 159 5546],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
1081,[ 131 3325],[ 155 3349],[ 111 3315],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
2417,[  40 2592],[  30 2582],[  79 2611],-1.7857142857142858,-2.4999999999999996,-1.9613159737956156,62.98470475907555
19,[ 134 5267],[ 102 5299],[ 145 5262],1.7857142857142856,1.785714285714286,1.7857099999999997,-60.751115041598304
1634,[ 215 6196],[ 243 6220],[ 187 6196],-2.4999999999999996,inf,-5.792694449033173,80.205494530879
651,[  49 6540],[  15 6508],[  67 6546],-2.5,-2.4999999999999996,-2.5000000000000004,68.19859051364821
1966,[ 34 300],[ 20 287],[ 72 311],-2.5,-2.4999999999999996,-2.5,68.19859051364821
548,[ 168 5965],[ 169 5965],[ 128 6004],1.785714285714286,1.3461538461538465,1.7779802372459927,-60.64503436414435
1799,[ 127 7171],[ 164 7208],[ 122 7169],-1.5,-1.7857142857142856,-1.7590496811514116,60.382255742561576
