Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1509,[1456 1405],[1462 1401],[1416 1443],1.7857142857142858,2.4999999999999996,1.868276921264571,-61.84196962513299
1909,[1008  524],[1015  536],[987 484],-0.3,-0.3,-0.3,16.69924423399362
1956,[ 111 5701],[ 139 5727],[  92 5693],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
2316,[ 644 5556],[ 678 5520],[ 639 5567],0.3,0.5,0.4607697895259314,-24.738822435118287
943,[1078 1187],[1078 1187],,0.0,,0.0,0.0
1230,[1251  984],[1240  973],[1270 1022],-0.5,-0.5,-0.5,26.56505117707799
348,[1236  468],[1261  440],[1229  491],0.3,0.3,0.3,-16.69924423399362
1190,[1383 6160],[1374 6164],[1423 6126],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
228,[ 163 2182],[ 143 2202],[ 181 2157],0.8,0.7000000000000001,0.7521336668243768,-36.948057615502485
1972,[ 766 4800],[ 777 4788],[ 747 4838],0.3,0.5,0.3554039531794349,-19.565414147511373
1633,[ 814 3667],[ 844 3697],[ 807 3650],-0.3,-0.3,-0.3,16.69924423399362
2232,[ 100 4137],[ 139 4175],[  94 4135],-2.4999999999999996,-1.7857142857142856,-1.8600409727608045,61.73652224984196
983,[ 216 6026],[ 236 6004],[ 199 6049],0.5,0.7000000000000001,0.6019396248576464,-31.045401551585428
540,[  87 4115],[  55 4084],[ 101 4122],-1.3461538461538467,-1.7857142857142856,-1.6714319635692974,59.10836482418729
2137,[1465 3022],[1482 3008],[1426 3033],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1542,[ 461 6115],[ 497 6155],[ 458 6100],-0.3,-0.3,-0.3,16.69924423399362
1131,[ 881 4362],[ 862 4340],[ 891 4391],-0.3,-0.3,-0.3,16.69924423399362
87,[ 180 4430],[ 192 4417],[ 151 4459],1.0,1.0,1.0,-44.99999999999999
748,[1179 2554],[1173 2548],[1219 2594],-0.3,-0.3,-0.3,16.69924423399362
946,[1382 5515],[1363 5497],[1413 5525],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
