Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1723,[  64 1295],[  46 1312],[  96 1280],1.7857142857142856,1.7857142857142856,1.78571,-60.751115041598325
2292,[1414 2148],[1435 2129],[1387 2161],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
986,[1268 5151],[1303 5115],[1264 5161],0.5,0.5,0.5,-26.56505117707799
278,[ 612 1654],[ 641 1625],[ 606 1674],0.5,0.3,0.3674734731129273,-20.177041029217833
2395,[ 543 4713],[ 554 4701],[ 522 4753],0.3,0.3,0.3,-16.69924423399362
1080,[ 818 3621],[ 791 3593],[ 825 3641],-0.3,-0.3,-0.3,16.69924423399362
1979,[ 198 4441],[ 207 4431],[ 173 4478],1.0,0.7000000000000001,0.930541447793826,-42.939455777113544
1428,[ 301 6125],[ 278 6148],[ 308 6094],0.3,0.3,0.3,-16.69924423399362
1072,[ 275 4737],[ 244 4706],[ 279 4756],-0.5,-0.3,-0.3613891098382201,19.869303825831583
1983,[ 817 3298],[ 847 3267],[ 810 3314],0.5,0.5,0.5,-26.56505117707799
1158,[1089  263],[1089  227],[1089  283],0.0,0.0,0.0,0.0
1440,[1039 1270],[1064 1305],[1036 1252],-0.3,-0.3,-0.3,16.69924423399362
2169,[763 142],[773 130],[743 180],0.3,0.5,0.3533465860962747,-19.460687483490428
1847,[ 626 3758],[ 648 3783],[ 618 3732],-0.3,-0.3,-0.3,16.69924423399362
202,[ 197 2934],[ 233 2898],[ 192 2940],0.5,0.7000000000000001,0.6733992100656861,-33.95629349881683
1717,[ 482 3166],[ 507 3138],[ 478 3193],0.3,0.3,0.3,-16.69924423399362
1779,[1186 2779],[1209 2752],[1185 2807],0.3,0.3,0.3,-16.69924423399362
2354,[ 798 4061],[ 824 4033],[ 789 4081],0.5,0.5,0.5,-26.56505117707799
528,[1363  253],[1365  255],[1323  213],-1.0,-1.0,-1.0,44.99999999999999
2157,[ 401 2970],[ 401 2943],[ 396 2999],0.0,0.3,0.1435460679336278,-8.168781666976429
2459,[1384 1426],[1357 1452],[1404 1416],1.7857142857142858,1.7857142857142858,1.7857099999999997,-60.751115041598304
1503,[  47 4190],[  20 4164],[  75 4191],-2.5,-2.4999999999999996,-2.5,68.19859051364821
215,[ 563 3792],[ 576 3808],[ 556 3753],-0.3,-0.3,-0.3,16.69924423399362
1281,[383  50],[359  25],[390  83],-0.3,-0.3,-0.3,16.69924423399362
