,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[  52 4919],[  46 4913],[  70 4933],-1.1764705882352942,-1.3461538461538463,-1.222485922932034,50.71665088901157
1,[ 579 4638],[ 564 4638],[ 593 4633],inf,2.5,4.9776781245530834,-78.64066511407951
2,[  84 5650],[  83 5650],[ 103 5674],-1.0,-0.7000000000000001,-0.9905094693172988,44.72682208175906
3,[ 141 4409],[ 161 4388],[ 140 4412],0.5,0.5,0.5,-26.56505117707799
4,[ 102 1781],[  89 1769],[ 111 1791],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
5,[ 158 1023],[ 158 1024],[145 996],-0.5,-0.5,-0.5,26.56505117707799
6,[ 269 5590],[ 267 5586],[ 274 5616],-0.30000000000000004,-0.3,-0.3,16.69924423399362
7,[ 115 1812],[ 124 1821],[ 102 1799],-0.8,-0.7000000000000001,-0.759090909090909,37.201802865948245
8,[  63 1847],[  84 1868],[  61 1846],-1.3461538461538463,-1.7857142857142856,-1.7549318630166753,60.32452811641258
9,[ 460 7107],[ 460 7107],,-0.5,,-0.5,26.56505117707799
10,[ 456 4039],[ 432 4015],[ 456 4040],-0.3,-0.3,-0.29999999999999993,16.69924423399362
11,[438 925],[431 914],[442 942],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
12,[ 110 2858],[  96 2872],[ 118 2849],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
13,[ 244 4449],[ 227 4472],[ 245 4443],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
14,[362 957],[383 986],[361 957],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
15,[  84 4121],[  72 4109],[  91 4134],-1.0,-0.7941176470588236,-0.8899052471044013,41.66605310306719
16,[ 158 5971],,[ 158 5971],,0.30000000000000004,0.30000000000000004,-16.69924423399362
17,[ 384 6354],[ 384 6351],[ 391 6380],-0.30000000000000004,-0.3,-0.3,16.69924423399362
18,[ 337 5220],[ 351 5197],[ 337 5227],0.3,0.0,0.06189974922324304,-3.5420750830372296
19,[ 559 1678],[ 565 1685],[ 543 1663],-1.0384615384615388,-1.0,-1.0270773555136306,45.7653017892668
20,[ 344 2151],[ 344 2157],[ 348 2127],0.3,0.30000000000000004,0.3,-16.69924423399362
21,[ 319 5208],[ 324 5195],[ 319 5225],0.3,0.20000000000000004,0.25496568346091575,-14.303705684314414
22,[  29 6538],[  15 6525],[  43 6542],-2.5,-2.5,-2.5,68.19859051364821
23,[ 106 2060],[ 125 2040],[ 104 2063],0.8,0.7000000000000001,0.7115592996212422,-35.43410663643062
24,[ 540 4495],[ 548 4486],[ 527 4509],0.8,0.7000000000000001,0.761338935724297,-37.283430518237786
25,[ 198 6399],[ 179 6377],[ 198 6404],-0.30000000000000004,-0.3,-0.3,16.69924423399362
26,[480 948],[491 959],[472 933],-0.5,-0.30000000000000004,-0.40443431419672865,22.02009772927109
27,[  52 2606],[  40 2596],[  65 2614],-1.3461538461538467,-1.3461538461538463,-1.3461500000000002,53.392846823741266
28,[ 544 1665],[ 565 1685],[ 542 1664],-1.0384615384615388,-1.0,-1.0027532010263451,45.07876492196282
29,[ 118 1038],[ 125 1045],[ 105 1021],-0.8,-0.7000000000000001,-0.7683726546372495,37.53769032377413
30,[  91 2822],[ 110 2802],[  88 2824],1.0,1.0,1.0,-44.99999999999999
31,[ 590 1605],[ 609 1622],[ 584 1602],-1.7857142857142858,-2.5,-2.3512077096543647,66.9593033869415
32,[   8 2695],[   6 2695],[  39 2698],inf,-2.5,-41.431028755993594,88.61734890873676
33,[  66 3544],[  79 3532],[  54 3551],1.7857142857142856,1.7857142857142856,1.7857099999999997,-60.751115041598304
34,[ 351 1709],[ 346 1703],[ 357 1732],-0.3,-0.30000000000000004,-0.3,16.69924423399362
35,[ 554 4551],[ 538 4566],[ 562 4546],1.5,1.3461538461538465,1.3924240607014877,-54.315150131536306
36,[ 609 2334],[ 624 2345],[ 593 2334],-2.5,inf,-5.406418005896605,79.52070145495169
37,[ 101 4919],[ 113 4932],[  91 4910],-1.0,-1.0,-1.0,44.99999999999999
38,[ 332 5631],[ 332 5643],[ 332 5612],0.0,0.0,0.0,0.0
39,[ 156 2879],[ 139 2896],[ 160 2871],0.5,0.30000000000000004,0.35423087586002,-19.50571732682835
40,[ 385 5613],[ 405 5635],[ 382 5607],-0.3,-0.30000000000000004,-0.3,16.69924423399362
41,[ 258 1772],[ 258 1773],[ 252 1743],0.0,-0.3,-0.00979937869517866,0.5614450700950957
