Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2452,[191 601],[226 566],[184 607],0.5,0.7000000000000001,0.6685966876647623,-33.76655615512387
2029,[ 758 3237],[ 761 3231],[ 722 3277],0.3,0.5,0.3221675633080176,-17.857256873719404
25,[ 298 1681],[ 319 1702],[ 287 1652],-0.3,-0.3,-0.3,16.69924423399362
1205,[858 167],[858 167],,0.5,,0.5,-26.56505117707799
17,[ 409 2246],[ 438 2284],[ 404 2226],-0.3,-0.3,-0.3,16.69924423399362
2186,[ 207 3284],[ 222 3299],[ 185 3254],-1.0,-0.7000000000000001,-0.8910567067629697,41.70284919188211
1849,[ 799 3618],[ 782 3600],[ 814 3649],-0.5,-0.3,-0.4163513070711558,22.60446734615344
1884,[756 515],[749 508],[787 555],-0.5,-0.5,-0.5,26.56505117707799
473,[1233 1856],[1249 1873],[1218 1821],-0.3,-0.3,-0.3,16.69924423399362
2214,[1400  990],[1405  995],[1363  954],-0.923076923076923,-1.176470588235294,-0.9536063966855312,43.639614331313815
1756,[1259 2076],[1229 2106],[1267 2060],0.5,0.5,0.5,-26.56505117707799
1938,[ 749 3262],[ 772 3236],[ 740 3285],0.3,0.3,0.2999999999999999,-16.69924423399362
1545,[ 812 1797],[ 790 1819],[ 825 1770],0.5,0.5,0.5,-26.56505117707799
1403,[ 185 2427],[ 174 2414],[ 208 2461],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
200,[279 134],[299 154],[270 104],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1282,[ 132 2899],[  94 2935],[ 136 2894],1.3461538461538465,1.176470588235294,1.194963900230397,-50.07587837946509
1090,[ 750 2940],[ 768 2958],[ 735 2909],-0.5,-0.5,-0.5,26.56505117707799
1675,[ 189 2885],[ 199 2874],[ 164 2921],1.0,0.7000000000000001,0.9240173926195792,-42.73847074582736
1200,[  42 3351],[  36 3347],[  82 3391],-1.7857142857142856,-2.4999999999999996,-1.8664695971630032,61.81889181288081
1700,[ 850 2043],[ 833 2025],[ 865 2075],-0.3,-0.3,-0.2999999999999999,16.69924423399362
421,[ 760 3348],[ 754 3356],[ 789 3308],0.5,0.3,0.4663336374983832,-25.00122263804062
1843,[1392 1510],[1376 1515],[1429 1503],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2180,[ 749 2073],[ 741 2065],[ 776 2113],-0.5,-0.5,-0.5,26.56505117707799
2221,[1404 2237],[1371 2266],[1420 2234],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1042,[ 758 2931],[ 779 2953],[ 744 2905],-0.5,-0.5,-0.5,26.56505117707799
1698,[ 794 2067],[ 777 2049],[ 809 2098],-0.3,-0.5,-0.383648692928844,20.989245595924857
1419,[1075 1985],[1066 1966],[1077 2025],-0.3,-0.3,-0.3,16.69924423399362
2444,[ 207 1714],[ 232 1739],[ 191 1697],-0.5,-0.7000000000000001,-0.6204599429897988,31.817944436559507
212,[ 350 3811],[ 332 3834],[ 357 3776],0.3,0.3,0.2999999999999999,-16.69924423399362
526,[ 719 2115],[ 693 2087],[ 725 2136],-0.5,-0.3,-0.3727401474780404,20.442444244060205
2374,[1359  189],[1397  227],[1355  186],-1.0,-1.0,-1.0,44.99999999999999
1573,[ 421 1657],[ 419 1693],[ 426 1638],0.3,0.3,0.2999999999999999,-16.69924423399362
2055,[1269 1820],[1299 1852],[1264 1804],-0.5,-0.3,-0.3552994496368516,19.56009785013614
1685,[ 462 3214],[ 440 3248],[ 466 3195],0.3,0.3,0.3,-16.69924423399362
179,[ 446 1612],[ 476 1582],[ 439 1638],0.3,0.3,0.3,-16.69924423399362
1466,[ 997 1300],[1011 1314],[ 988 1261],-0.3,-0.3,-0.3,16.69924423399362
1653,[ 613 3178],[ 617 3171],[ 575 3218],0.3,0.3,0.2999999999999999,-16.69924423399362
1930,[  90 1010],[ 57 977],[ 102 1016],-1.7857142857142856,-1.7857142857142856,-1.7857099999999997,60.751115041598304
718,[  28 1172],[   8 1183],[  68 1169],2.5,2.4999999999999996,2.5,-68.19859051364821
1704,[141 191],[180 230],[138 189],-1.0,-1.0,-1.0,44.99999999999999
