Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1533,[1071 2830],[1081 2858],[1071 2803],-0.3,0.0,-0.142776217461676,8.12555835274063
817,[137 886],[137 886],,-0.7000000000000001,,-0.7000000000000001,34.99202019855867
575,[ 73 278],[ 35 242],[ 83 282],-1.7857142857142856,-2.4999999999999996,-2.378109840319231,67.19314793112211
2016,[ 801 1788],[ 777 1813],[ 813 1765],0.3,0.3,0.3,-16.69924423399362
565,[1278 3645],[1253 3671],[1289 3625],0.7000000000000001,0.5,0.577512526199859,-30.006971991530104
1464,[1170 2010],[1204 1976],[1163 2029],0.3,0.3,0.3,-16.69924423399362
923,[1106  438],[1123  412],[1106  471],0.3,0.0,0.1545318836550038,-8.784539299714364
1306,[658 129],[693  94],[652 140],0.5,0.3,0.3404013589300853,-18.798643978259584
673,[1399 3178],[1371 3150],[1420 3181],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
2331,[ 706 2912],[ 670 2874],[ 709 2920],-0.5,-0.5,-0.5,26.56505117707799
1198,[1127 1220],[1156 1191],[1124 1249],0.3,0.3,0.3,-16.69924423399362
1191,[ 684 3693],[ 651 3659],[ 687 3706],-0.3,-0.3,-0.3,16.69924423399362
2062,[1350  128],[1337  116],[1381  154],-1.5,-1.3461538461538465,-1.4531933528547734,55.46659702224757
528,[ 473 2381],[ 491 2361],[ 473 2418],0.3,0.2,0.2578964062816349,-14.46126315979306
629,[ 182 1695],[ 144 1658],[ 185 1700],-0.7000000000000001,-0.5,-0.5198100329665786,27.46586333630492
1967,[1290  466],[1299  457],[1266  506],0.5,0.5,0.5,-26.56505117707799
1646,[ 799 3290],[ 828 3261],[ 791 3308],0.5,0.3,0.3648912704909859,-20.04658459695063
2182,[1326 2879],[1287 2917],[1328 2875],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
2141,[ 425 2386],[ 454 2356],[ 425 2414],0.3,0.0,0.1204727832355497,-6.869475864448525
623,[199 551],[202 547],[161 589],1.0,1.0,1.0,-44.99999999999999
1082,[1263 1782],[1235 1753],[1272 1799],-0.5,-0.5,-0.5,26.56505117707799
1618,[ 593 1441],[ 619 1467],[ 585 1417],-0.3,-0.3,-0.3,16.69924423399362
2411,[1204  289],[1237  324],[1201  272],-0.3,-0.3,-0.3,16.69924423399362
1304,[1310  526],[1349  487],[1308  530],1.0,0.5,0.5375012669578315,-28.25808593478309
1241,[ 190 3263],[ 224 3297],[ 185 3254],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1286,[1066 2780],[1038 2745],[1066 2803],-0.3,0.0,-0.1017370950459504,5.809118881841715
1349,[1389  227],[1393  231],[1351  190],-1.0,-1.0,-1.0,44.99999999999999
2369,[1169  433],[1179  418],[1136  473],0.3,0.3,0.3,-16.69924423399362
754,[1277 1746],[1268 1735],[1300 1783],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
420,[ 211 2515],[ 220 2524],[ 187 2476],-0.8,-0.7000000000000001,-0.778250651425689,37.89186121988229
599,[1466 2277],[1488 2259],[1430 2280],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
792,[1311  942],[1301  933],[1337  979],-1.0,-0.7000000000000001,-0.9312131817670742,42.96007557384202
184,[1389  186],[1412  210],[1370  169],-1.176470588235294,-1.3461538461538465,-1.272499067395776,51.83778200916973
2184,[254 911],[279 938],[243 891],-0.3,-0.3,-0.3,16.69924423399362
835,[1275 2864],[1248 2892],[1286 2847],0.5,0.7000000000000001,0.6315303155513232,-32.27365241018769
1225,[816 939],[825 930],[793 979],0.5,0.3,0.4567584980540197,-24.548953185184825
