Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
193,[ 638 1719],[ 616 1742],[ 647 1692],0.5,0.3,0.3944148867844349,-21.525014303216732
1287,[539 861],[571 826],[535 877],0.3,0.3,0.3,-16.69924423399362
1456,[ 423 3223],[ 400 3246],[ 424 3191],0.3,0.3,0.3,-16.69924423399362
1046,[1177 3342],[1168 3328],[1186 3381],-0.3,-0.3,-0.3,16.69924423399362
1338,[1375  620],[1344  650],[1388  611],1.3461538461538465,1.3461538461538465,1.3461500000000002,-53.392846823741266
574,[1289 2634],[1289 2634],,-0.3,,-0.3,16.69924423399362
1314,[  92 1119],[ 123 1145],[  71 1118],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
499,[ 212 2941],[ 245 2908],[ 207 2952],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
726,[ 722 3248],[ 746 3224],[ 711 3272],0.5,0.5,0.5,-26.56505117707799
1592,[1383 3772],[1362 3792],[1410 3759],1.7857142857142858,2.4999999999999996,2.137000274380108,-64.92296016922091
955,[ 220 2195],[ 184 2231],[ 225 2186],0.6,0.5,0.5168209135972727,-27.33086646291847
345,[ 331 2436],[ 364 2471],[ 326 2420],-0.3,-0.3,-0.3,16.69924423399362
2067,[1448  797],[1487  832],[1431  797],-2.4999999999999996,-2.499999999999999,-2.5,68.19859051364821
1956,[ 778 2156],[ 791 2171],[ 760 2121],-0.5,-0.5,-0.5,26.56505117707799
1982,[ 532 1621],[ 554 1598],[ 526 1651],0.3,0.3,0.3,-16.69924423399362
1923,[ 74 995],[ 56 979],[ 105 1010],-1.3461538461538467,-1.3461538461538465,-1.34615,53.39284682374126
709,[663 184],[646 201],[675 150],0.5,0.3,0.4199907708280406,-22.781956228319117
553,[675 669],[675 669],,-0.5,,-0.5,26.56505117707799
240,[1456  801],[1487  832],[1431  798],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
8,[1241 1291],[1212 1323],[1247 1275],0.3,0.3,0.3,-16.69924423399362
849,[ 748 2077],[ 739 2066],[ 767 2117],-0.5,-0.3,-0.4514062266287095,24.294712833129424
1899,[1396 3087],[1377 3087],[1432 3085],inf,2.4999999999999996,7.244146415084196,-82.14042015609522
2090,[229 145],[256 172],[220 126],-0.5,-0.7000000000000002,-0.6289827337883467,32.16918400338147
453,[153 118],[141 107],[180 150],-0.7000000000000002,-0.7000000000000001,-0.7000000000000001,34.99202019855867
215,[1385  197],[1406  218],[1361  180],-1.176470588235294,-1.3461538461538465,-1.2617227974083034,51.60081346828443
2135,[1172  244],[1152  224],[1175  276],-0.3,-0.3,-0.3,16.69924423399362
1965,[ 114 3581],[ 136 3559],[  87 3589],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
1382,[1096 1096],[1074 1120],[1096 1061],0.3,0.3,0.3,-16.69924423399362
2492,[1394 1724],[1421 1752],[1378 1712],-1.176470588235294,-1.3461538461538465,-1.2885310605756106,52.185764757177296
739,[  51 1859],[  22 1831],[  75 1864],-2.5,-2.4999999999999996,-2.5,68.19859051364821
760,[ 201 1702],[ 235 1737],[ 196 1693],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
341,[ 757 2131],[ 795 2169],[ 753 2124],-0.5,-0.5,-0.5,26.56505117707799
278,[ 625 1395],[ 586 1355],[ 627 1401],-0.3,-0.3,-0.2999999999999999,16.69924423399362
2346,[1454 3131],[1487 3162],[1431 3128],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
663,[ 555 3738],[ 523 3705],[ 561 3754],-0.3,-0.3,-0.3,16.69924423399362
1313,[344 116],[365 141],[343  88],-0.3,-0.3,-0.3,16.69924423399362
672,[  79 1794],[  50 1765],[  97 1802],-1.3461538461538467,-1.3461538461538465,-1.34615,53.39284682374126
754,[1277 1746],[1268 1735],[1300 1783],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1666,[194 111],[171  86],[208 131],-0.7000000000000002,-0.5,-0.5836299062186006,30.26911377548511
61,[ 676 3684],[ 651 3659],[ 687 3706],-0.3,-0.3,-0.3,16.69924423399362
2231,[1244 1326],[1238 1334],[1274 1287],0.5,0.7000000000000001,0.5337816961659372,-28.0924835307576
2494,[ 610 1435],[ 636 1461],[ 600 1412],-0.5,-0.3,-0.3810997754496117,20.861832492656188
215,[1385  197],[1406  218],[1361  180],-1.176470588235294,-1.3461538461538465,-1.2617227974083034,51.60081346828443
433,[ 270 3771],[ 233 3808],[ 271 3759],0.3,0.3,0.3,-16.69924423399362
598,[ 358 3738],[ 365 3721],[ 356 3775],0.3,0.3,0.3,-16.69924423399362
2312,[ 713 3704],[ 749 3743],[ 709 3697],-0.3,-0.5,-0.4736258938715114,25.34344690153471
2024,[1419 1390],[1443 1365],[1397 1402],1.3461538461538465,1.7857142857142858,1.6012459149357106,-58.01465772272135
2210,[1081 1082],[1050 1118],[1081 1060],0.3,0.3,0.3,-16.69924423399362
1486,[ 713 2864],[ 708 2857],[ 745 2904],-0.3,-0.5,-0.328757181123565,18.198650973103472
1166,[1335  992],[1371 1028],[1329  986],-0.8,-0.8,-0.8,38.659808254090095
2354,[ 780 1773],[ 752 1802],[ 790 1755],0.5,0.5,0.5,-26.56505117707799
1069,[732 904],[741 892],[713 943],0.3,0.5,0.351385680012615,-19.360744916884972
562,[ 431 3223],[ 428 3247],[ 431 3191],0.3,0.0,0.1708587171959038,-9.695857426115063
1165,[  99 1295],[  59 1335],[ 102 1293],1.7857142857142856,1.5624999999999991,1.5758744448776785,-57.60208222928515
1417,[1266 3618],[1226 3658],[1268 3614],0.3,0.3,0.2999999999999999,-16.69924423399362
433,[ 270 3771],[ 233 3808],[ 271 3759],0.3,0.3,0.3,-16.69924423399362
766,[691 906],[715 880],[680 928],0.5,0.5,0.5,-26.56505117707799
1081,[619 669],[634 685],[603 634],-0.3,-0.3,-0.3,16.69924423399362
208,[ 385 1414],[ 385 1392],[ 381 1447],0.0,0.3,0.1194753072937995,-6.813135655325091
2350,[ 231 2180],[ 267 2142],[ 228 2187],0.5,0.5,0.5,-26.56505117707799
