Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1396,[1438  897],[1458  917],[1410  882],-1.7857142857142858,-2.4999999999999996,-2.1221545948982743,64.76928612572237
1548,[ 662 2116],[ 652 2105],[ 679 2156],-0.5,-0.3,-0.4490265695203257,24.18134717212524
1036,[ 138 2453],[ 130 2445],[ 167 2490],-0.8,-0.7000000000000001,-0.7806020823998546,37.97567249992297
759,[ 157 2954],[ 136 2975],[ 174 2930],0.8,0.7000000000000001,0.7497567200563982,-36.86097569909591
983,[ 211 1338],[ 215 1334],[ 174 1376],0.8,0.7000000000000001,0.7903622198676165,-38.32151188253697
340,[956 467],[928 438],[960 490],-0.3,-0.3,-0.2999999999999999,16.69924423399362
565,[1278 3645],[1253 3671],[1289 3625],0.7000000000000001,0.5,0.577512526199859,-30.006971991530104
1243,[ 176 2488],[ 215 2528],[ 173 2486],-0.8,-0.8,-0.8,38.659808254090095
2125,[ 587 1462],[ 599 1474],[ 568 1422],-0.3,-0.5,-0.3554106968283151,19.56575719793387
976,[312 844],[285 814],[314 868],-0.3,-0.3,-0.2999999999999999,16.69924423399362
65,[ 889 2098],[ 911 2120],[ 879 2070],-0.3,-0.3,-0.3,16.69924423399362
1765,[ 401 1612],[ 377 1577],[ 401 1636],-0.3,0.0,-0.1083714044934615,6.18508617073978
595,[236 629],[271 591],[232 636],0.3,0.5,0.4730018966327792,-25.31423803939904
53,[ 890 2115],[ 897 2125],[ 867 2075],-0.3,-0.3,-0.3,16.69924423399362
1891,[ 197 2984],[ 177 3003],[ 214 2957],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
290,[797 180],[824 153],[790 201],0.3,0.3,0.3,-16.69924423399362
1849,[ 799 3618],[ 782 3600],[ 814 3649],-0.5,-0.3,-0.4163513070711558,22.60446734615344
1174,[ 150 1342],[ 185 1307],[ 143 1348],1.0,1.0,1.0,-44.99999999999999
600,[1271 1315],[1249 1339],[1283 1292],0.5,0.5,0.5,-26.56505117707799
340,[956 467],[928 438],[960 490],-0.3,-0.3,-0.2999999999999999,16.69924423399362
629,[ 182 1695],[ 144 1658],[ 185 1700],-0.7000000000000001,-0.5,-0.5198100329665786,27.46586333630492
376,[ 193 1338],[ 204 1326],[ 169 1372],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
268,[ 853 3370],[ 835 3391],[ 867 3341],0.3,0.3,0.3,-16.69924423399362
1786,[1450  687],[1477  662],[1425  695],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
