,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 557 3009],[ 581 3033],[ 553 2980],-0.30000000000000004,-0.3,-0.3,16.69924423399362
1,[  91 2566],[  56 2532],[ 102 2569],-1.3461538461538467,-2.4999999999999996,-2.281453221694571,66.33133815692908
2,[ 264 1411],[ 296 1377],[ 259 1424],0.30000000000000004,0.3,0.3,-16.69924423399362
3,[1320 2568],[1349 2598],[1309 2555],-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,34.99202019855867
4,[ 171 3220],[ 154 3203],[ 194 3247],-0.8,-0.7000000000000001,-0.7596006379601554,37.22032703306394
5,[ 680 2896],[ 663 2877],[ 690 2928],-0.5,-0.30000000000000004,-0.4136069933104118,22.470329375473582
6,[ 119 3655],[  79 3693],[ 121 3652],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
7,[ 944 3387],[ 912 3419],[ 946 3368],0.3,0.30000000000000004,0.3,-16.69924423399362
8,[1241 1291],[1212 1323],[1247 1275],0.3,0.30000000000000004,0.3,-16.69924423399362
9,[785 925],[794 916],[761 965],0.5,0.5,0.5,-26.56505117707799
10,[1306  504],[1332  476],[1295  521],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
11,[ 444 2978],[ 427 2945],[ 446 2999],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
12,[  91 2667],[ 123 2698],[  72 2665],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
13,[1061 3371],[1082 3334],[1061 3388],0.30000000000000004,0.0,0.08565081087380867,-4.895482118596831
14,[101 297],[129 325],[ 82 288],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
15,[ 975 3640],[ 985 3650],[ 949 3600],-0.30000000000000004,-0.3,-0.29999999999999993,16.69924423399362
16,[ 251 3190],[ 225 3164],[ 263 3212],-0.3,-0.30000000000000004,-0.3,16.69924423399362
17,[ 409 2246],[ 438 2284],[ 404 2226],-0.30000000000000004,-0.3,-0.3,16.69924423399362
18,[1146 1296],[1136 1306],[1179 1256],0.3,0.30000000000000004,0.3,-16.69924423399362
19,[1273 2092],[1250 2116],[1287 2071],0.5,0.7000000000000001,0.6136843822163877,-31.53679052776433
20,[  65 1787],[  47 1770],[  94 1807],-1.7857142857142856,-1.3461538461538463,-1.604286445354528,58.063471534151255
21,[683 644],[698 659],[669 608],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
22,[1470  699],[1485  690],[1430  727],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
23,[1390 3163],[1372 3145],[1423 3172],-2.4999999999999996,-2.4999999999999996,-2.4999999999999996,68.19859051364818
24,[527 637],[495 605],[531 655],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
25,[ 298 1681],[ 319 1702],[ 287 1652],-0.30000000000000004,-0.3,-0.3,16.69924423399362
26,[1256 2092],[1239 2111],[1276 2065],0.5,0.7000000000000001,0.5862841143225399,-30.382418640479006
27,[ 248 3015],[ 232 3031],[ 259 2978],0.3,0.30000000000000004,0.3,-16.69924423399362
28,[ 236 2508],[ 239 2511],[ 198 2468],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
29,[543 623],[520 599],[549 650],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
30,[1260 1287],[1223 1327],[1261 1281],0.3,0.30000000000000004,0.3,-16.69924423399362
31,[ 552 3260],[ 545 3270],[ 579 3220],0.3,0.5,0.34037475995660404,-18.79727821246962
32,[1023 1026],[1048 1001],[1017 1053],0.30000000000000004,0.3,0.3,-16.69924423399362
33,[ 533 1677],[ 506 1706],[ 537 1655],0.3,0.30000000000000004,0.3,-16.69924423399362
34,[ 868 3278],[ 868 3278],,0.5,,0.5,-26.56505117707799
35,[1047 3422],[1025 3445],[1054 3388],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
36,[ 753 2485],[ 776 2461],[ 741 2509],0.5,0.5,0.5,-26.56505117707799
37,[1299  587],[1293  592],[1333  549],0.8,0.7000000000000001,0.7867173629367942,-38.192744069838916
38,[ 996 1002],[1003  993],[ 964 1042],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
39,[1374 1773],[1389 1788],[1347 1747],-1.0,-1.0,-1.0,44.99999999999999
