Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1732,[ 68 473],[ 89 452],[ 66 473],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
2173,[ 307 1502],[ 291 1516],[ 318 1500],2.5,2.5,2.5,-68.19859051364821
462,[330 735],[349 716],[321 735],2.5,2.5000000000000004,2.5,-68.19859051364821
2123,[  80 1036],[  61 1017],[  83 1040],-1.1764705882352942,-1.0,-1.027685861403785,45.78226340438934
1441,[ 159 1319],[ 171 1306],[ 153 1331],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
514,[  69 1917],[  69 1917],,inf,,inf,90.0
1263,[128 216],[109 197],[131 220],-0.8,-0.8,-0.8000000000000002,38.6598082540901
1308,[201 192],[211 204],[191 180],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
2302,[316  81],[328  94],[304  74],-1.3461538461538465,-1.3461538461538465,-1.3461499999999995,53.39284682374126
1536,[ 101 1293],[  79 1314],[ 102 1292],1.0,1.0,1.0,-44.99999999999999
2015,[ 276 1448],[ 264 1459],[ 288 1439],1.1764705882352942,1.3461538461538465,1.2647786454701757,-51.668263623334425
1434,[203 564],[211 556],[191 580],0.6,0.7000000000000001,0.6361302095513585,-32.46167187899487
1189,[ 139 2133],[ 138 2135],[ 154 2108],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
951,[ 271 2188],[ 290 2169],[ 268 2191],0.8,1.0,0.9727272727272728,-44.207942907837605
2439,[ 273 1439],[ 259 1452],[ 282 1431],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
1206,[ 106 1005],[ 89 989],[ 112 1011],-1.0,-1.0,-1.0,44.99999999999999
1117,[  18 1190],[  10 1195],[  41 1188],2.5,2.5,2.5,-68.19859051364821
1959,[ 126 1279],[ 130 1275],[ 108 1297],1.0,0.7000000000000001,0.9454545454545455,-43.39399701071776
5,[ 45 386],[ 68 386],[ 39 386],2.5000000000000004,2.5000000000000004,2.5,-68.19859051364821
1464,[ 197 2100],[ 198 2099],[ 181 2125],0.6,0.7000000000000001,0.6045479162370455,-31.154972457169897
1042,[258 155],[267 164],[245 142],-0.7000000000000001,-0.7000000000000002,-0.6999999999999998,34.992020198558656
2029,[ 264 2195],[ 245 2213],[ 268 2191],1.0,1.0,1.0,-44.99999999999999
957,[ 31 430],[ 16 442],[ 44 425],2.5,2.5,2.5,-68.19859051364821
1652,[224 181],[233 190],[213 165],-0.8,-0.7000000000000002,-0.7604039330607314,37.2495012967204
1464,[ 197 2100],[ 198 2099],[ 181 2125],0.6,0.7000000000000001,0.6045479162370455,-31.154972457169897
1194,[  31 2003],[  22 2010],[  50 1995],1.7857142857142858,2.5,2.0400775927118064,-63.886948652756296
1769,[ 214 1681],[ 212 1679],[ 229 1705],-0.8,-0.7000000000000001,-0.7909142516538767,38.34097463567062
671,[  59 1885],[  73 1896],[  46 1883],-2.4999999999999996,-2.5,-2.5,68.19859051364821
2320,[278 871],[262 856],[285 877],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1831,[ 176 1340],[ 194 1321],[ 173 1344],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
2164,[  63 1164],[  68 1163],[  39 1164],2.4999999999999996,inf,3.031147865999249,-71.74186254776646
1326,[302 875],[316 889],[293 867],-1.176470588235294,-1.3461538461538465,-1.2819797655871032,52.04421909926985
549,[311 666],[321 655],[296 673],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
949,[ 202 1360],[ 222 1339],[ 200 1362],0.6,0.6,0.5999999999999999,-30.96375653207352
1310,[213 137],[207 131],[225 156],-0.8,-0.7000000000000001,-0.7725905351074253,37.689334718548515
749,[105 534],[ 90 548],[113 526],1.0,1.0,1.0,-44.99999999999999
1816,[  78 1877],[  80 1877],[  51 1868],-1.7857142857142856,-2.5,-1.8326094287566623,61.38002686339448
856,[ 202 1757],[ 205 1760],[ 187 1734],-0.6,-0.7000000000000001,-0.6133830063904463,31.524245288815123
366,[261 101],[252  92],[277 111],-1.0,-1.3461538461538465,-1.139441269506969,48.72906336612199
1506,[ 280 2184],[ 292 2171],[ 270 2193],0.9230769230769232,1.0,0.9667735279395276,-44.03214299464681
889,[  56 2003],[  78 1982],[  54 2003],2.4999999999999996,1.7857142857142856,1.829783186186392,-61.3428292042059
1675,[245 646],[237 654],[259 631],1.0,1.0,1.0,-44.99999999999999
2230,[263 884],[249 871],[272 893],-1.0,-1.0,-1.0,44.99999999999999
1070,[ 114 1755],[ 109 1749],[ 126 1775],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
2428,[ 344 2263],[ 347 2260],[ 318 2272],2.5,2.5,2.5,-68.19859051364821
2130,[ 111 1030],[ 124 1043],[ 101 1021],-0.8,-1.0,-0.9154880653812412,42.47373058939167
2194,[ 234 1379],[ 252 1360],[ 231 1383],0.8,0.7000000000000001,0.7160397762550035,-35.60417012609636
1819,[ 301 2300],[ 293 2302],[ 320 2285],2.5,inf,3.3516196173740047,-73.38683204612883
813,[217 174],[233 190],[213 165],-0.8,-0.7000000000000002,-0.7303263162493846,36.14163909309045
134,[ 314 1595],[ 291 1572],[ 316 1595],-2.5,-1.7857142857142858,-1.8270858404663224,61.307245408970736
