Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
829,[278 920],[283 926],[261 904],-1.0,-0.7000000000000001,-0.924794143867634,42.76246855911103
955,[261 152],[270 162],[251 137],-1.0,-0.7000000000000002,-0.871794465181879,41.08173789907753
2209,[189 989],[191 993],[175 966],-0.5,-0.7000000000000001,-0.5284867931313256,27.85586027044206
1478,[133 211],[115 193],[137 215],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
1364,[351 773],[356 773],[324 773],inf,inf,100.0,-89.42706130231674
2143,[269 150],[276 157],[253 135],-0.8,-1.0,-0.8621999341356614,40.76790971147658
1051,[ 292 1627],[ 276 1611],[ 300 1631],-1.3461538461538465,-1.3461538461538465,-1.3461499999999995,53.39284682374126
487,[ 91 492],[107 476],[ 84 497],1.0,1.3461538461538465,1.2508019543479283,-51.358115894227446
1602,[  49 1919],[  68 1925],[  40 1916],-2.4999999999999996,-2.5,-2.5000000000000004,68.19859051364821
351,[300 794],[292 792],[321 797],-2.5,-2.5,-2.5000000000000004,68.19859051364821
152,[ 235 1693],[ 217 1675],[ 237 1699],-0.8,-0.7000000000000001,-0.719900804996708,35.750144023158825
2404,[327  56],[341  68],[314  52],-1.7857142857142858,-2.5,-2.1967782540459284,65.5243985185821
