Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1999,[  63 5733],[  90 5759],[  61 5731],-2.4999999999999996,-1.7857142857142856,-1.8358273199502944,61.42227172521119
2150,[ 233 3201],[ 249 3217],[ 219 3193],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
1814,[  96 4378],[ 117 4358],[  89 4384],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
496,[ 217 2930],[ 220 2927],[ 190 2950],1.0,1.3461538461538465,1.0388072012909564,-46.09045150509067
920,[ 239 3117],[ 207 3107],[ 242 3117],-2.4999999999999996,inf,-30.438424357067017,88.1183264143841
2170,[  30 4155],[  29 4155],[  64 4171],-1.9999999999999996,-1.7857142857142856,-1.9944450764420552,63.37115236036146
734,[ 117 5688],[ 125 5694],[  96 5670],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
1975,[  23 2674],[  10 2666],[  48 2678],-2.5,-2.5,-2.5,68.19859051364821
705,[  30 2014],[  24 2020],[  59 2004],1.7857142857142858,2.5,1.9404800750572644,-62.73630114483509
209,[  19 4961],[  17 4961],[  54 4974],-2.500000000000001,-2.5,-2.5000000000000004,68.19859051364821
714,[ 270 1603],[ 275 1604],[ 238 1594],-2.5,-2.4999999999999996,-2.5,68.19859051364821
911,[ 225 1412],[ 237 1400],[ 208 1425],1.5,1.3461538461538465,1.4319567579568435,-55.07166566364692
212,[ 143 1706],[ 131 1695],[ 159 1722],-1.0,-1.0,-1.0,44.99999999999999
1295,[ 165 3686],[ 187 3664],[ 160 3691],1.0,1.0,1.0,-44.99999999999999
1597,[  89 1887],[  89 1887],,-2.5000000000000004,,-2.5000000000000004,68.19859051364821
97,[121 494],[124 491],[ 93 513],1.1764705882352942,1.3461538461538465,1.1953744648499498,-50.085565142582475
2270,[  23 2756],[  14 2764],[  51 2752],2.5,2.5,2.5,-68.19859051364821
2322,[168 556],[174 549],[147 576],1.0,1.0,1.0,-44.99999999999999
409,[ 254 3205],[ 255 3206],[ 221 3189],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
1627,[ 107 1736],[ 100 1729],[ 127 1756],-1.0,-1.3461538461538465,-1.0897425925925923,47.459017872848
763,[  13 1140],[   7 1140],[  46 1146],inf,-2.5,-16.475424859373685,86.52661010276152
678,[  94 4952],[ 101 4957],[  70 4936],-1.7857142857142856,-1.3461538461538465,-1.6847335584799008,59.30808668882582
808,[ 260 4690],[ 275 4705],[ 240 4686],-2.5,-2.4999999999999996,-2.5,68.19859051364821
38,[ 149 3328],[ 154 3334],[ 127 3307],-1.0,-1.0,-1.0,44.99999999999999
607,[ 217 3138],[ 204 3126],[ 238 3139],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
