Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
599,[  26 5025],[   7 5015],[  38 5029],-2.5,-2.5,-2.5,68.19859051364821
2121,[ 137 3295],[ 128 3285],[ 147 3309],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
368,[ 300 1463],[ 279 1482],[ 303 1461],1.7857142857142858,1.3461538461538465,1.3957928624795133,-54.38072366898159
507,[  90 5734],[  90 5734],,-1.3461538461538465,,-1.3461538461538465,53.392925187392514
248,[ 140 3628],[ 151 3617],[ 129 3639],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
429,[ 270 2990],[ 258 3001],[ 283 2982],1.0,1.3461538461538465,1.1786413943764853,-49.68757776148384
1420,[ 77 443],[ 82 438],[ 55 453],1.7857142857142856,1.7857142857142856,1.78571,-60.751115041598325
1901,[ 305 2444],[ 309 2448],[ 286 2427],-1.0,-1.3461538461538465,-1.0628570598059457,46.74531251539558
483,[  49 4137],[  47 4135],[  71 4155],-1.1764705882352942,-1.3461538461538465,-1.1918258289539176,50.001710007559815
2436,[  68 3525],[  74 3520],[  46 3529],2.4999999999999996,2.5,2.5,-68.19859051364821
767,[  52 3518],[  70 3503],[  43 3518],2.4999999999999996,inf,9.008541396588878,-83.66577078602633
1159,[ 272 5533],[ 255 5516],[ 278 5537],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
235,[ 294 2354],[ 290 2351],[ 319 2357],-2.5,-2.5,-2.5,68.19859051364821
321,[ 188 5603],[ 169 5584],[ 190 5607],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
466,[  96 2868],[  90 2873],[ 112 2851],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
844,[  77 5110],[  87 5100],[  62 5118],1.3461538461538465,1.7857142857142856,1.5457611381015957,-57.099940601493785
214,[ 209 1693],[ 201 1686],[ 223 1708],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
286,[281 855],[270 844],[295 862],-1.5,-1.3461538461538465,-1.4233119375661007,54.90863385477856
122,[ 122 5143],[ 122 5143],,1.0,,1.0,-44.99999999999999
2375,[ 213 4788],[ 207 4783],[ 225 4808],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
74,[ 314 5493],[ 333 5512],[ 309 5490],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
158,[  29 3417],[  20 3409],[  47 3426],-2.5,-2.5,-2.5,68.19859051364821
1026,[ 289 4751],[ 311 4771],[ 288 4750],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
1897,[ 200 2102],[ 201 2100],[ 183 2125],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
686,[ 158 5638],[ 174 5655],[ 154 5631],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1222,[ 195 6021],[ 179 6037],[ 200 6013],0.6,0.7000000000000001,0.670575265951295,-33.84482767300667
1683,[244 591],[251 583],[230 606],0.8,0.7000000000000001,0.76587261156913,-37.44751468576796
104,[201 612],[193 619],[215 596],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
53,[312   5],[294   1],[321  26],-2.0,-1.5,-1.7766929880302005,60.62730046787791
84,[ 318 2265],[ 341 2243],[ 316 2265],2.5,2.5,2.5,-68.19859051364821
1058,[ 119 4898],[ 132 4911],[ 110 4889],-0.7000000000000001,-1.0,-0.8772727272727271,41.25959375836758
933,[  62 2038],[  47 2052],[  71 2032],1.1764705882352942,1.3461538461538465,1.2875773677367894,-52.16521535596945
440,[ 263 1651],[ 253 1641],[ 275 1664],-1.0,-1.0,-1.0,44.99999999999999
1880,[  11 4237],[   7 4237],[  39 4243],inf,-2.5,-20.397276329095444,87.19325560966578
1670,[ 319 6182],[ 294 6186],[ 321 6161],2.0,1.5,1.7272533847756608,-59.93113896531225
826,[ 289 5465],[ 286 5465],[ 315 5473],-2.5,-2.5,-2.4999999999999996,68.19859051364818
1312,[  50 2634],[  29 2613],[  53 2636],-1.5,-1.7857142857142856,-1.7547785521636357,60.322374904335575
2387,[ 51 295],[ 34 278],[ 59 298],-1.5,-2.5,-2.237798452374044,65.92167161508968
2153,[  45 3509],[  69 3497],[  42 3510],2.4999999999999996,2.5,2.5000000000000004,-68.19859051364821
844,[  77 5110],[  87 5100],[  62 5118],1.3461538461538465,1.7857142857142856,1.5457611381015957,-57.099940601493785
2428,[ 258 3996],[ 241 3979],[ 263 4002],-0.8,-1.0,-0.950958941086196,43.560064975979785
1730,[  69 1924],[  69 1924],,inf,,inf,90.0
1887,[  87 2827],[  65 2849],[  87 2826],1.0,1.0,1.0,-44.99999999999999
1651,[ 291 2420],,[ 291 2420],,-1.3461538461538465,-1.3461538461538465,53.392925187392514
1740,[  57 3383],[  41 3368],[  65 3388],-1.5,-1.3461538461538465,-1.3924240607014875,54.315150131536306
1740,[  57 3383],[  41 3368],[  65 3388],-1.5,-1.3461538461538465,-1.3924240607014875,54.315150131536306
1335,[ 118 1326],[ 108 1337],[ 128 1313],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
223,[210 201],[211 204],[197 176],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
99,[ 134 4414],[ 154 4394],[ 131 4416],0.8,0.8,0.8000000000000002,-38.6598082540901
1090,[ 323 2415],[ 328 2420],[ 302 2403],-1.7857142857142858,-1.3461538461538465,-1.6862738757411466,59.33106389824246
1511,[ 286 5343],[ 276 5353],[ 301 5334],1.5,1.3461538461538465,1.4312227544332394,-55.05787454862153
2034,[ 308 2213],[ 319 2202],[ 295 2222],1.176470588235294,1.3461538461538465,1.2606201983047594,-51.57642706685373
1373,[234 137],[219 122],[240 145],-0.8,-0.7000000000000001,-0.732037724101704,36.20553503896615
58,[ 151 1323],[ 170 1304],[ 149 1327],0.6,0.7000000000000001,0.685731260529003,-34.4396508343383
811,[152 982],[ 173 1004],[151 981],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
743,[ 344 3158],[ 345 3159],[ 315 3150],-1.7857142857142858,-2.5,-1.8177811422535464,61.18387368150229
2002,[  75 1017],[  67 1010],[  92 1029],-1.0,-1.3461538461538465,-1.1170408928971065,48.164383642039624
381,[273 633],[290 616],[267 638],1.0,1.0,1.0,-44.99999999999999
656,[  78 3340],[  70 3332],[  92 3355],-1.0,-1.1764705882352942,-1.0627208650454427,46.741648129248745
688,[ 280 3800],[ 276 3802],[ 302 3785],1.7857142857142858,1.3461538461538465,1.7225002479509857,-59.86263047907474
17,[ 110 1257],[ 111 1255],[  85 1273],1.0,1.3461538461538465,1.024250326185468,-45.68636514960169
2238,[ 320 4548],[ 328 4542],[ 303 4561],1.785714285714286,1.3461538461538465,1.6457269051740668,-58.71570205983313
1413,[  54 2736],[  69 2721],[  42 2736],2.4999999999999996,2.5000000000000004,2.5,-68.19859051364821
925,[  71 2810],[  50 2831],[  73 2810],1.3461538461538467,1.3461538461538465,1.3461499999999995,-53.39284682374126
312,[ 321 4717],[ 336 4731],[ 310 4712],-1.7857142857142858,-1.785714285714286,-1.7857099999999997,60.751115041598304
876,[ 315 4656],[ 294 4653],[ 323 4656],-2.5,-2.5000000000000004,-2.5,68.19859051364821
819,[ 306 3951],[ 328 3971],[ 304 3950],-1.7857142857142858,-1.5,-1.519984449311936,56.65902350322198
1395,[ 155 4425],[ 172 4407],[ 153 4431],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1526,[ 194 3289],[ 210 3306],[ 188 3283],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1355,[ 269 5517],[ 260 5510],[ 286 5527],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1433,[ 247 1384],[ 263 1368],[ 241 1390],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
2099,[ 192 4493],[ 191 4494],[ 210 4469],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1432,[ 307 5357],[ 287 5377],[ 311 5354],2.5,1.785714285714286,1.8930114329635457,-62.15435056101489
218,[135 213],[115 193],[137 215],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
2259,[ 334 4590],[ 345 4579],[ 318 4597],2.5,2.5,2.5,-68.19859051364821
1097,[  84 4129],[  66 4112],[  89 4134],-1.0,-1.0,-1.0,44.99999999999999
2336,[ 234 3286],[ 236 3289],[ 218 3263],-0.6,-0.7000000000000001,-0.6114015285025127,31.441679239965136
757,[ 293 1492],[ 286 1498],[ 314 1485],1.7857142857142858,2.5,1.995734745713375,-63.38598909070042
253,[ 285 2250],[ 278 2255],[ 303 2236],1.7857142857142858,1.3461538461538465,1.6653107734680623,-59.01566696549143
1790,[  95 3389],[ 100 3394],[  77 3373],-1.1764705882352942,-1.3461538461538465,-1.21498219393529,50.54366133726616
1478,[ 319 3767],[ 325 3762],[ 298 3777],1.3461538461538465,1.3461538461538465,1.3461500000000002,-53.392846823741266
2120,[ 333 2343],[ 352 2358],[ 322 2343],-2.5,inf,-8.001690198595547,82.87647320655802
