Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2311,[ 238 2911],[ 244 2904],[ 226 2929],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
1475,[ 300 4558],[ 277 4579],[ 300 4557],1.7857142857142858,1.785714285714286,1.78571,-60.751115041598325
1771,[297 654],[311 640],[288 662],1.176470588235294,1.176470588235294,1.17647,-49.63544929005889
1088,[ 47 496],[ 44 497],[ 70 480],1.3461538461538467,1.3461538461538465,1.34615,-53.39284682374126
1978,[  34 4324],[  22 4334],[  50 4319],1.7857142857142858,2.5,2.1302542243214813,-64.85334644931665
2318,[  33 5757],[  17 5743],[  45 5760],-2.5,-2.5,-2.5,68.19859051364821
1563,[ 280 6036],[ 281 6035],[ 259 6057],1.0,0.8,0.9909090909090909,-44.738377254305206
2122,[  45 1160],[  68 1156],[  39 1160],0.8333333333333334,2.5000000000000004,2.1592284921350173,-65.14980639897374
2353,[  54 5033],[  68 5032],[  39 5035],0.8333333333333334,2.5,1.6353217558163609,-58.554195085876614
655,[ 297 4695],[ 287 4687],[ 315 4698],-2.5,-2.5,-2.5,68.19859051364821
106,[ 271 3999],[ 291 4019],[ 269 3997],-1.0,-1.0,-1.0,44.99999999999999
1316,[ 229 2143],[ 243 2128],[ 221 2150],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1208,[ 176 4072],[ 195 4091],[ 173 4068],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
1075,[ 106 5649],[  93 5637],[ 116 5659],-1.0,-1.0,-1.0,44.99999999999999
2159,[ 330 3864],[ 354 3841],[ 324 3864],2.5,inf,16.350641782162214,-86.50016789741376
1662,[  99 2881],[  99 2881],,0.8,,0.8,-38.659808254090095
718,[ 304 5361],[ 287 5377],[ 312 5357],2.5,2.5,2.5000000000000004,-68.19859051364821
1718,[ 282 1476],[ 278 1480],[ 303 1461],1.7857142857142858,1.3461538461538465,1.7066818953507426,-59.632586015583485
1423,[ 250 6009],[ 250 6009],,0.7000000000000001,,0.7000000000000001,-34.99202019855867
1456,[ 227 2160],[ 208 2180],[ 228 2156],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
1390,[126 968],[121 964],[140 988],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1931,[ 216 1708],[ 197 1689],[ 219 1711],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
179,[255 598],[261 591],[240 614],0.8,0.7000000000000001,0.7704039404930592,-37.6107978385506
1222,[ 195 6021],[ 179 6037],[ 200 6013],0.6,0.7000000000000001,0.670575265951295,-33.84482767300667
2299,[ 222 1356],[ 232 1345],[ 213 1369],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
2131,[ 228 2899],[ 231 2895],[ 215 2921],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1621,[ 138 2553],[ 153 2569],[ 131 2546],-0.8,-0.8,-0.8,38.659808254090095
499,[  98 2035],[ 107 2026],[  84 2047],1.0,1.3461538461538465,1.1413600497314174,-48.77685183565599
2186,[ 220 3721],[ 210 3732],[ 230 3708],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
409,[ 163 2142],[ 158 2147],[ 176 2121],0.6,0.7000000000000001,0.622257587851023,-31.892252533415625
1101,[ 240 4059],[ 240 4061],[ 224 4034],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
294,[ 272 4498],[ 283 4486],[ 263 4510],1.0,0.7000000000000001,0.8438673170612169,-40.159925863955245
