Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2391,[127 525],[142 510],[120 532],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
137,[ 89 266],[107 285],[ 85 263],-1.3461538461538465,-1.1764705882352942,-1.20368629234949,50.28083325999889
2479,[ 16 319],[ 16 319],,-1.9999999999999996,,-1.9999999999999996,63.43494882292201
1984,[246 602],[257 589],[236 612],0.7000000000000001,0.8,0.7546312315823934,-37.0393444870223
2268,[125 248],[135 258],[115 234],-1.0,-0.7000000000000002,-0.8646546837127226,40.84848620984013
