Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1896,[269  84],[263  79],[289  96],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1829,[  78 1853],[  88 1861],[  63 1843],-1.3461538461538465,-1.3461538461538467,-1.34615,53.39284682374126
291,[ 305 2991],[ 318 2977],[ 295 2998],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
91,[ 145 3316],[ 165 3336],[ 142 3314],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1083,[ 148 2847],[ 152 2843],[ 134 2868],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
1258,[  10 1133],[   7 1133],[  40 1133],inf,-2.5000000000000004,-27.499999999999996,87.91743472026903
165,[ 320 2232],[ 331 2222],[ 305 2239],1.785714285714286,1.7857142857142858,1.7857099999999997,-60.751115041598304
20,[ 288 2433],[ 306 2452],[ 284 2430],-1.176470588235294,-1.3461538461538465,-1.31893370765051,52.831024277691384
1480,[  94 1803],,[  94 1803],,-1.0,-1.0,44.99999999999999
1274,[  27 2622],[  25 2622],[  53 2636],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
1281,[230 170],[243 183],[222 159],-0.8,-0.7000000000000002,-0.7425228711122402,36.59473110104829
1967,[218 595],[238 574],[216 596],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
767,[ 172 2926],[ 168 2929],[ 185 2903],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
525,[ 324 2306],[ 352 2279],[ 323 2306],2.5,inf,99.74325169388362,-89.42558660408973
98,[ 343 3810],[ 346 3807],[ 318 3822],1.785714285714286,2.5,1.8804908894987076,-61.99702481217903
398,[ 51 269],[ 44 263],[ 69 281],-1.3461538461538467,-1.3461538461538465,-1.3461500000000002,53.392846823741266
1585,[ 174 2544],[ 180 2551],[ 162 2525],-0.6,-0.7000000000000001,-0.6290913079883349,32.17364119246975
1164,[258 670],[255 672],[278 650],1.0,1.0,1.0,-44.99999999999999
437,[  70 3362],[  56 3349],[  80 3369],-1.1764705882352942,-1.3461538461538465,-1.2800015736248276,52.00130173047606
277,[ 241 1433],[ 241 1433],,1.0,,1.0,-44.99999999999999
16,[ 32 448],[ 22 458],[ 50 443],1.7857142857142858,2.5,2.0934630271037187,-64.46724762326953
546,[ 118 2822],[ 122 2818],[ 100 2840],1.0,1.0,1.0,-44.99999999999999
1656,[ 146 2900],[ 137 2909],[ 156 2884],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1418,[246 113],[238 106],[257 131],-1.0,-0.7000000000000001,-0.8994790618258197,41.97071785970601
370,[ 259 3209],[ 248 3198],[ 270 3221],-1.0,-1.0,-1.0,44.99999999999999
1392,[ 301 1614],[ 283 1596],[ 308 1615],-1.785714285714286,-2.5,-2.3447195652173916,66.90222560693526
1038,[ 346 2319],[ 356 2317],[ 324 2319],2.5,inf,3.658868071271088,-74.71388579051893
2022,[ 282 2420],[ 264 2404],[ 287 2425],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1142,[  37 2626],[  27 2618],[  54 2634],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
136,[  18 1106],[  13 1104],[  43 1114],-2.5,-2.5,-2.5000000000000004,68.19859051364821
1534,[289 919],[289 920],[269 896],-1.0,-0.7000000000000001,-0.9904699888012102,44.72568024070581
1381,[252 917],[271 936],[249 914],-0.7000000000000001,-0.8,-0.7863636363636363,38.180223086039106
1352,[348 756],[356 756],[324 758],inf,2.5,10.025996611745184,-84.30411648723187
531,[ 277 3752],[ 255 3774],[ 277 3751],1.176470588235294,1.3461538461538465,1.3408661089350606,-53.28491685822762
594,[  39 2747],[  16 2768],[  43 2747],2.5,2.5000000000000004,2.5,-68.19859051364821
1929,[  17 1961],[   9 1964],[  41 1961],2.5,2.5,2.5,-68.19859051364821
650,[ 328 2294],[ 351 2274],[ 322 2294],2.5,inf,15.199792211773472,-86.23591382691265
1498,[332 820],[345 833],[318 815],-2.5,-2.5,-2.5,68.19859051364821
1515,[  73 2059],[  61 2070],[  84 2048],1.0,1.0,1.0,-44.99999999999999
1747,[ 81 232],[ 75 226],[ 97 249],-1.0,-1.0,-1.0,44.99999999999999
1731,[  62 1961],[  70 1953],[  43 1967],2.4999999999999996,2.5,2.5,-68.19859051364821
2290,[ 152 3270],[ 151 3270],[ 168 3296],-0.6,-0.7000000000000001,-0.603171715901713,31.09719158765328
368,[ 352 1579],[ 353 1579],[ 321 1578],-2.5000000000000004,-2.5,-2.5000000000000004,68.19859051364821
2452,[269 115],[249  95],[271 118],-1.0,-1.0,-1.0,44.99999999999999
1267,[ 26 377],[  7 363],[ 38 377],-2.5,-2.5,-2.5,68.19859051364821
489,[ 208 2505],[ 224 2522],[ 202 2499],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1839,[ 284 1448],[ 268 1464],[ 290 1441],1.5,1.3461538461538465,1.3906888460920228,-54.28129251900915
1227,[  36 2758],[  18 2774],[  45 2754],2.5,2.5,2.5,-68.19859051364821
486,[  31 1883],[  16 1869],[  44 1887],-1.7857142857142858,-2.5,-2.215256033959508,65.70486533973667
2229,[  68 2771],[  80 2761],[  53 2775],1.7857142857142856,2.5,2.143959582730725,-64.9943977094159
1102,[ 353 3850],[ 355 3850],[ 321 3836],2.5,1.5,2.4458412855375893,-67.76244450058464
831,[ 145 1363],[ 144 1363],[ 162 1337],0.6,0.7000000000000001,0.6031187187898358,-31.094965054348982
1830,[ 37 418],[ 15 438],[ 42 415],2.5,2.5,2.5,-68.19859051364821
249,[ 141 2843],[ 146 2838],[ 127 2863],0.8,0.7000000000000001,0.7775408855281464,-37.86652570313988
1402,[150 205],[129 183],[150 206],-0.7000000000000002,-0.6,-0.6031833130575206,31.09767879752332
1262,[ 173 1770],[ 179 1776],[ 163 1749],-0.6,-0.7000000000000001,-0.6267297676846016,32.076596761353564
522,[ 104 3643],[  94 3653],[ 113 3628],1.0,0.7000000000000001,0.8658877239517181,-40.88888664294157
1403,[ 266 2171],[ 279 2157],[ 258 2180],1.0,0.7000000000000001,0.8159831928271092,-39.2138670613272
1059,[ 289 3239],[ 292 3243],[ 270 3221],-1.0,-1.0,-1.0,44.99999999999999
1289,[  73 1301],[  70 1304],[  92 1281],1.0,1.0,1.0,-44.99999999999999
2102,[  94 2847],[  78 2863],[ 100 2840],1.0,1.0,1.0,-44.99999999999999
310,[ 201 3292],[ 213 3305],[ 192 3281],-0.6,-0.7000000000000001,-0.6554524254903652,33.24293473018364
477,[ 169 3311],[ 182 3325],[ 161 3301],-0.6,-0.7000000000000001,-0.6598691375229657,33.419588057271355
315,[ 245 2471],[ 265 2492],[ 243 2470],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
108,[191 183],[211 204],[189 181],-0.7000000000000001,-0.7000000000000002,-0.6999999999999998,34.992020198558656
1054,[ 58 367],[ 68 377],[ 40 365],-2.4999999999999996,-2.5,-2.5,68.19859051364821
1234,[312  48],[289  28],[314  50],-2.5,-2.5,-2.5,68.19859051364821
1367,[ 266 1438],[ 256 1448],[ 280 1428],1.1764705882352942,1.3461538461538465,1.253021310892084,-51.40764678178903
1645,[ 314 3017],[ 332 2999],[ 308 3021],1.5,1.7857142857142858,1.7226406188788097,-59.86465774329331
2132,[ 103 2533],[ 100 2531],[ 122 2553],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1415,[281 135],[289 144],[267 122],-1.0,-1.0,-1.0,44.99999999999999
2283,[ 265 2968],[ 245 2987],[ 267 2965],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
685,[ 250 1726],[ 251 1728],[ 233 1702],-0.8,-0.7000000000000001,-0.792934333466299,38.41210673533094
2407,[  57 3614],[  56 3615],[  80 3595],1.1764705882352942,1.3461538461538465,1.1841495574803125,-49.81931193723207
2242,[ 142 2108],[ 126 2126],[ 145 2101],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
134,[  40 3586],[  37 3589],[  63 3571],1.5,1.3461538461538467,1.4794102446682982,-55.94346844264402
1418,[246 113],[238 106],[257 131],-1.0,-0.7000000000000001,-0.8994790618258197,41.97071785970601
726,[ 274 2447],[ 293 2467],[ 271 2444],-1.0,-1.0,-1.0,44.99999999999999
1095,[137 181],[135 179],[151 205],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
1540,[  31 1092],[  20 1083],[  48 1098],-2.5,-2.5,-2.5,68.19859051364821
194,[ 161 1774],[ 168 1783],[ 149 1758],-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,34.99202019855867
364,[ 316 2231],[ 329 2218],[ 304 2237],1.5,1.3461538461538465,1.4110568392741685,-54.675231520044534
1036,[224 175],[235 188],[216 163],-0.7000000000000001,-0.7000000000000002,-0.7000000000000001,34.99202019855867
192,[  92 1239],[  95 1236],[  69 1253],1.1764705882352942,1.3461538461538465,1.19956678318111,-50.18425399601062
444,[ 306 2228],[ 324 2210],[ 300 2231],1.5,1.7857142857142858,1.7261216999743247,-59.91485324818474
1953,[148 188],[138 177],[157 201],-0.7000000000000002,-0.7000000000000001,-0.6999999999999998,34.992020198558656
