Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
655,[  86 2856],[  78 2863],[ 101 2841],1.0,1.0,1.0,-44.99999999999999
2130,[  40 3549],[  24 3564],[  50 3545],1.7857142857142858,2.5,2.264750507506655,-66.17615658720669
619,[ 211 2479],[ 198 2464],[ 217 2488],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
284,[ 115 3373],[ 117 3375],[  95 3353],-1.0,-1.0,-1.0,44.99999999999999
689,[ 246 1718],[ 253 1726],[ 233 1702],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
2110,[321 870],[326 873],[300 856],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1537,[ 31 335],[ 15 322],[ 43 339],-2.5,-2.5,-2.4999999999999996,68.19859051364818
1743,[ 279 2251],[ 276 2252],[ 302 2235],1.7857142857142858,1.3461538461538465,1.741129980356968,-60.129540075484286
235,[  84 2799],[  95 2787],[  71 2807],1.1764705882352942,1.3461538461538465,1.2640386026225685,-51.651947443323266
1943,[ 218 2929],[ 198 2949],[ 220 2926],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
191,[  70 2606],,[  70 2606],,-1.3461538461538465,-1.3461538461538465,53.392925187392514
1949,[  54 1817],[  46 1811],[  72 1828],-1.3461538461538467,-1.3461538461538465,-1.3461499999999995,53.39284682374126
1716,[ 105 2593],[ 114 2603],[  92 2581],-1.0,-1.0,-1.0,44.99999999999999
886,[  84 3398],[  92 3406],[  67 3387],-1.5,-1.3461538461538465,-1.4448512470590031,55.31239684687653
338,[ 58 413],[ 70 402],[ 43 416],2.4999999999999996,2.5,2.5,-68.19859051364821
1708,[ 154 1773],[ 165 1785],[ 145 1761],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
99,[ 126 1036],[ 127 1039],[ 106 1016],-0.7000000000000001,-1.0,-0.730168121177212,36.135727568583214
1745,[  50 1103],[  72 1124],[  47 1102],-2.4999999999999996,-1.7857142857142856,-1.8529835654721925,61.64558602736834
1480,[  94 1803],,[  94 1803],,-1.0,-1.0,44.99999999999999
1647,[331 815],[346 830],[319 810],-2.5,-2.5,-2.5,68.19859051364821
2146,[ 269 3779],[ 263 3783],[ 289 3766],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
826,[142 176],[141 175],[157 201],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
1322,[  48 1122],[  69 1139],[  43 1120],-2.4999999999999996,-2.5,-2.5,68.19859051364821
1272,[ 239 3281],[ 242 3285],[ 222 3261],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1873,[ 55 452],[ 78 430],[ 54 452],2.4999999999999996,1.7857142857142856,1.8074687845085011,-61.046003645968646
