Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
239,[ 331 3790],[ 337 3785],[ 310 3801],1.785714285714286,1.7857142857142858,1.78571,-60.75111504159832
65,[302  96],[317 111],[293  91],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
2118,[232 642],[228 645],[250 623],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
1066,[ 170 2875],[ 181 2863],[ 163 2888],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
107,[ 317 2343],[ 294 2327],[ 322 2343],-2.5,inf,-16.5089257261219,86.53364130265537
1164,[258 670],[255 672],[278 650],1.0,1.0,1.0,-44.99999999999999
1506,[ 333 3793],[ 339 3789],[ 311 3803],1.785714285714286,2.5,1.9498680301709712,-62.8487437640767
584,[ 322 2233],[ 332 2224],[ 306 2241],1.785714285714286,1.7857142857142858,1.7857099999999997,-60.751115041598304
611,[  31 1154],[   7 1138],[  38 1154],-2.5,inf,-12.801575072754256,85.53338834206303
1880,[  36 1975],[  16 1993],[  43 1972],1.7857142857142858,2.5,2.342427737124416,-66.88199990255042
1153,[ 151 1763],[ 170 1782],[ 149 1758],-0.6,-0.7000000000000001,-0.6833045181801711,34.34497192538573
1630,[ 255 2177],[ 277 2155],[ 254 2177],1.0,1.0,1.0,-44.99999999999999
1558,[ 227 3227],[ 223 3221],[ 240 3247],-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,34.99202019855867
575,[ 167 1361],[ 157 1371],[ 176 1346],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
2143,[323 688],[334 677],[308 694],1.785714285714286,2.5,2.136107308894133,-64.9137662028603
2353,[ 264 2939],[ 274 2928],[ 254 2952],1.0,0.7000000000000001,0.8573646491615585,-40.6086194843839
249,[ 141 2843],[ 146 2838],[ 127 2863],0.8,0.7000000000000001,0.7775408855281464,-37.86652570313988
1200,[  85 1050],[ 101 1067],[  78 1046],-1.0,-1.3461538461538465,-1.2572937981815338,51.5026975512348
1375,[  94 2597],[ 108 2609],[  83 2591],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
1099,[ 260 2214],[ 253 2220],[ 277 2200],1.1764705882352942,1.3461538461538465,1.2265423156190156,-50.80963765419442
2228,[116 992],[102 978],[ 122 1002],-1.0,-0.7000000000000001,-0.8112038066811589,39.049095910493264
1718,[  44 2727],[  68 2709],[  40 2727],2.4999999999999996,inf,21.249999999999996,-87.30571571014394
1511,[ 301 1540],[ 294 1540],[ 324 1540],inf,inf,100.0,-89.42706130231674
182,[ 11 402],[  7 402],[ 40 402],inf,2.5000000000000004,20.625,-87.22419655121693
1460,[ 46 376],[ 68 377],[ 39 376],-2.4999999999999996,-2.5,-2.5,68.19859051364821
2416,[ 150 1005],[ 159 1014],[140 989],-0.8,-0.7000000000000001,-0.7597165189926424,37.22453702191877
1333,[  39 2689],[  11 2663],[  40 2689],-2.5,inf,-98.02486587271396,89.41551777166302
139,[ 136 2074],[ 146 2063],[ 125 2086],0.8,0.7000000000000001,0.7522680315752667,-36.95297427348356
613,[  70 1112],[  75 1114],[  46 1107],-2.4999999999999996,-2.5,-2.5,68.19859051364821
472,[ 280 3750],[ 300 3729],[ 278 3752],1.0,1.176470588235294,1.1607880270031032,-49.25563637084606
687,[271 140],[282 151],[260 129],-1.0,-1.0,-1.0,44.99999999999999
182,[ 11 402],[  7 402],[ 40 402],inf,2.5000000000000004,20.625,-87.22419655121693
1906,[  57 1095],[  76 1111],[  51 1092],-2.4999999999999996,-2.5,-2.5,68.19859051364821
381,[ 347 3815],[ 348 3814],[ 318 3822],2.5,2.5,2.5,-68.19859051364821
1028,[  56 1081],[  79 1103],[  55 1081],-2.4999999999999996,-1.3461538461538467,-1.3812987120149158,54.09710177215305
2070,[235 937],[250 953],[231 928],-0.8,-0.7000000000000001,-0.7309901861464613,36.16643725387639
2430,[ 335 3846],[ 352 3830],[ 321 3836],2.5,1.5,1.9242835776743905,-62.540276499955205
590,[  46 2011],[  30 2025],[  56 2007],1.3461538461538467,1.7857142857142856,1.6379074940849832,-58.59447009834605
2052,[ 284 1418],[ 299 1402],[ 277 1424],1.176470588235294,1.0,1.0522281662118989,-46.457833855119034
710,[ 187 3654],[ 194 3647],[ 176 3672],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
279,[ 276 2949],[ 286 2939],[ 263 2961],1.0,1.0,1.0,-44.99999999999999
1184,[ 208 1710],[ 191 1693],[ 212 1716],-0.6,-0.7000000000000001,-0.6769264898360923,34.095112052879124
767,[ 172 2926],[ 168 2929],[ 185 2903],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
2267,[ 288 2366],[ 286 2364],[ 315 2372],-2.5,-2.5,-2.5,68.19859051364821
1881,[  98 3339],[  81 3322],[ 103 3345],-0.8,-1.0,-0.950958941086196,43.560064975979785
865,[  54 3503],[  69 3498],[  41 3506],2.4999999999999996,2.5,2.5,-68.19859051364821
668,[ 134 2848],[ 144 2837],[ 122 2859],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
2155,[  43 3584],[  37 3589],[  63 3571],1.5,1.3461538461538467,1.4620512875864944,-55.62902225970272
1824,[  50 1101],[  73 1120],[  48 1100],-2.4999999999999996,-2.5,-2.5000000000000004,68.19859051364821
1839,[ 284 1448],[ 268 1464],[ 290 1441],1.5,1.3461538461538465,1.3906888460920228,-54.28129251900915
2443,[ 174 2117],[ 194 2096],[ 173 2119],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
