Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
104,[191 578],[211 556],[190 579],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
289,[  92 2058],[  70 2080],[  92 2057],1.0,1.0,1.0,-44.99999999999999
1263,[288 664],[266 685],[289 664],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
1363,[  81 1019],[  69 1008],[  92 1030],-1.0,-1.0,-1.0,44.99999999999999
1543,[  43 2597],[  40 2595],[  66 2612],-1.5,-1.3461538461538465,-1.4821432159239096,55.99251401075277
2368,[134 565],[126 575],[145 550],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1619,[  66 1039],[  53 1026],[  78 1045],-1.0,-1.3461538461538465,-1.2001148851819734,50.19712647501276
2110,[321 870],[326 873],[300 856],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
2497,[ 190 2501],[ 171 2482],[ 192 2505],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
748,[ 122 1791],[ 137 1806],[ 115 1784],-0.7000000000000001,-0.8,-0.7681818181818181,37.530814597260225
1513,[  52 2608],[  39 2597],[  64 2615],-1.3461538461538467,-1.3461538461538465,-1.34615,53.39284682374126
1798,[218 967],[223 972],[205 946],-0.6,-0.7000000000000001,-0.622257587851023,31.892252533415625
1337,[ 291 2271],[ 286 2274],[ 315 2265],1.7857142857142858,2.5,1.9219562244942607,-62.51189496121225
1051,[ 220 2934],[ 202 2952],[ 224 2929],0.6,0.7000000000000001,0.67990165856895,-34.21184900975645
313,[ 81 239],[ 71 230],[ 94 252],-1.0,-1.0,-1.0,44.99999999999999
80,[220 934],[198 913],[220 935],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
487,[ 112 2532],[ 106 2526],[ 127 2549],-0.8,-0.7000000000000001,-0.7727659197957971,37.69562689346305
1146,[ 323 2245],[ 336 2232],[ 311 2252],1.785714285714286,2.5,2.1925623171728996,-65.4828697114783
1998,[  60 3530],[  73 3517],[  47 3534],2.4999999999999996,2.5,2.5000000000000004,-68.19859051364821
2218,[ 323 3098],[ 294 3098],[ 324 3098],inf,inf,100.0,-89.42706130231674
1821,[ 93 212],[ 92 211],[113 234],-0.8,-0.7000000000000001,-0.7954594566799028,38.50082606281551
361,[ 240 3252],[ 260 3272],[ 237 3250],-1.0,-0.7000000000000001,-0.7339188272954976,36.27564645908546
1466,[ 304 3223],[ 308 3225],[ 282 3208],-1.3461538461538465,-1.3461538461538465,-1.3461499999999995,53.39284682374126
218,[  66 3579],[  44 3599],[  68 3579],1.3461538461538467,1.3461538461538465,1.3461500000000002,-53.392846823741266
1793,[290 699],[280 709],[306 691],1.7857142857142858,1.785714285714286,1.78571,-60.75111504159832
1016,[  43 2636],[  26 2620],[  52 2638],-1.7857142857142858,-2.5,-2.297774512585553,66.48114578983548
1580,[ 255 3270],[ 257 3274],[ 237 3250],-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,34.99202019855867
1526,[  83 1275],[  62 1296],[  84 1273],1.0,1.1764705882352942,1.1641135120724195,-49.33667112671104
2069,[ 267 1460],[ 266 1461],[ 290 1441],1.1764705882352942,1.3461538461538465,1.1841495574803125,-49.81931193723207
1355,[ 103 2575],[ 122 2595],[ 100 2573],-1.0,-1.0,-1.0,44.99999999999999
1753,[ 251 3711],[ 265 3696],[ 245 3720],1.0,0.7000000000000001,0.8035584021626779,-38.78391058463386
244,[  34 1870],[  20 1858],[  47 1876],-1.7857142857142858,-2.5,-2.187788731776002,65.43568794637999
1559,[ 262 2456],[ 283 2477],[ 260 2455],-1.0,-1.0,-1.0,44.99999999999999
1477,[ 108 3306],[ 104 3303],[ 125 3326],-0.8,-0.7000000000000001,-0.7839993904391466,38.09642445011066
565,[ 249 1431],[ 244 1436],[ 266 1413],1.0,1.0,1.0,-44.99999999999999
530,[ 28 424],[ 14 435],[ 43 421],2.5,2.5,2.5,-68.19859051364821
1414,[ 17 442],[ 16 442],[ 46 432],1.7857142857142858,2.5,1.808260077017246,-61.05662542474879
198,[ 104 1292],[ 125 1270],[ 103 1292],1.0,1.0,1.0,-44.99999999999999
2247,[ 168 2107],[ 185 2090],[ 164 2113],0.5,0.7000000000000001,0.6538529796721845,-33.17878562489032
1836,[  21 1090],[  18 1088],[  48 1098],-2.5,-2.5,-2.5,68.19859051364821
1886,[262  98],[254  90],[277 111],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
2226,[ 259 3697],[ 262 3694],[ 240 3716],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
34,[ 301 3738],[ 304 3734],[ 282 3756],1.0,1.3461538461538465,1.055521685506695,-46.54723978868814
1076,[ 317 3116],[ 294 3103],[ 322 3116],-2.5,-2.5000000000000004,-2.5,68.19859051364821
959,[ 123 2056],[ 129 2049],[ 107 2071],1.0,0.8,0.940807880986118,-43.25309466515197
1311,[  58 1108],[  73 1120],[  46 1107],-2.4999999999999996,-2.5,-2.5000000000000004,68.19859051364821
1930,[ 271 1626],[ 268 1623],[ 293 1641],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1407,[  49 3507],[  69 3498],[  41 3507],2.4999999999999996,2.5000000000000004,2.5000000000000004,-68.19859051364821
1137,[ 331 3160],[ 341 3170],[ 314 3154],-1.7857142857142858,-2.5,-2.099717459345676,64.53366230177794
1902,[  76 1084],[  85 1091],[  59 1075],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
554,[  44 2804],[  36 2812],[  62 2794],1.5,1.3461538461538467,1.4454437938955884,-55.32338955148338
957,[  79 3538],[  81 3538],[  52 3548],1.9999999999999996,2.5,2.032475587997304,-63.8023143841087
2216,[  86 1273],[ 108 1253],[  85 1274],1.3461538461538465,1.0,1.0157170907025166,-45.44674161789517
772,[  94 3632],[  83 3643],[ 104 3620],0.8,0.7000000000000001,0.7501028810940131,-36.87367003713319
1517,[ 97 997],[ 89 989],[ 110 1012],-0.8,-0.7000000000000001,-0.7636952249767327,37.36879961576528
1766,[ 248 3264],[ 257 3274],[ 237 3250],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
667,[178 966],[198 988],[176 965],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
2491,[287 816],[285 816],[315 821],-2.5,-2.5,-2.5,68.19859051364821
2167,[   6 1926],[   6 1926],,inf,,inf,90.0
649,[ 243 3751],[ 238 3756],[ 257 3731],1.0,0.7000000000000001,0.9326226565844392,-43.00329645560237
1325,[263 878],[252 867],[274 890],-1.0,-1.0,-1.0,44.99999999999999
2129,[  68 3600],[  54 3613],[  77 3591],1.1764705882352942,1.1764705882352942,1.17647,-49.63544929005889
800,[197 592],[179 610],[200 586],0.6,0.7000000000000001,0.6791437821477457,-34.18214277598942
2391,[  19 3536],[  15 3540],[  44 3526],2.5,2.5,2.5,-68.19859051364821
828,[  92 2025],[  99 2017],[  76 2038],1.1764705882352942,1.3461538461538465,1.2341971319197955,-50.98410984064132
48,[335  48],[345  57],[318  40],-2.5,-2.5,-2.5,68.19859051364821
1798,[218 967],[223 972],[205 946],-0.6,-0.7000000000000001,-0.622257587851023,31.892252533415625
