Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1515,[ 487 1736],[ 487 1738],[ 476 1709],-0.3,-0.3,-0.3,16.69924423399362
412,[ 142 1746],[ 138 1742],[ 151 1770],-0.5,-0.3,-0.4638411034613968,24.88380840816589
2305,[331 964],[355 990],[331 961],-0.3,-0.2,-0.2078158355653841,11.739868939062944
311,[ 234 1362],[ 228 1372],[ 240 1342],0.3,0.3,0.3,-16.69924423399362
610,[ 174 1795],[ 174 1795],,-0.5,,-0.5,26.56505117707799
568,[ 252 1738],[ 235 1715],[ 253 1744],-0.3,-0.3,-0.2999999999999999,16.69924423399362
772,[ 145 1007],[ 161 1024],[142 999],-0.5,-0.5,-0.5,26.56505117707799
1288,[ 24 366],[  9 351],[ 40 366],-2.5,inf,-5.81456303681194,80.24162214999744
2476,[ 235 1775],[ 235 1778],[ 230 1748],-0.2,-0.3,-0.2098492860814061,11.851508329683512
