,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[171 575],[166 581],[178 552],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
1,[ 445 1743],[ 452 1750],[ 439 1721],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
2,[ 419 2157],[ 410 2168],[ 424 2140],0.3,0.30000000000000004,0.3,-16.69924423399362
3,[118 202],[116 201],[135 226],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
4,[ 510 1410],[ 495 1425],[ 516 1401],0.6,0.7000000000000001,0.66622946603253,-33.67272189102007
5,[ 18 352],[  9 351],[ 41 355],-2.5,-2.5,-2.5,68.19859051364821
6,[ 151 2095],[ 129 2118],[ 152 2094],0.5,0.5,0.5,-26.56505117707799
7,[366 593],[356 608],[366 578],0.30000000000000004,0.0,0.13624903697939758,-7.758719725742735
8,[250 567],,[250 567],,0.0,0.0,0.0
9,[  57 2001],[  78 1980],[  54 2002],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
10,[ 264 1362],[ 257 1376],[ 264 1345],0.3,0.0,0.15619030007403428,-8.87732008571862
11,[ 614 1543],[ 627 1543],[ 595 1543],2.5,inf,4.2105263157894735,-76.63978155523552
12,[383 587],[366 609],[385 581],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
13,[ 527 2208],[ 517 2218],[ 539 2195],1.0,1.0,1.0,-44.99999999999999
14,[ 492 1696],[ 473 1676],[ 494 1700],-0.5,-0.5,-0.5,26.56505117707799
15,[ 75 484],,[ 75 484],,1.1764705882352942,1.1764705882352942,-49.63546342690264
16,[580  27],[563  15],[590  30],-2.5,-2.5,-2.5000000000000004,68.19859051364821
17,[ 254 1764],[ 261 1774],[ 252 1745],-0.30000000000000004,-0.3,-0.29999999999999993,16.69924423399362
18,[  24 1884],[  15 1876],[  44 1890],-2.5,-2.5,-2.5000000000000004,68.19859051364821
19,[576 638],[578 638],[552 655],1.3461538461538465,1.3461538461538465,1.3461499999999997,-53.39284682374126
20,[ 278 1377],[ 277 1378],[ 278 1347],0.3,0.30000000000000004,0.3,-16.69924423399362
21,[ 52 275],[ 43 266],[ 66 287],-1.3461538461538467,-1.3461538461538463,-1.3461500000000002,53.392846823741266
22,[ 345 1378],[ 343 1383],[ 347 1353],0.3,0.30000000000000004,0.3,-16.69924423399362
23,[244 163],[244 161],[248 192],0.0,-0.3,-0.01918492075259711,1.099080159733924
24,[137 540],[118 560],[140 536],0.5,0.5,0.5,-26.56505117707799
25,[279 964],[257 936],[279 965],-0.30000000000000004,0.0,-0.008194708988838919,0.469511729839548
26,[177 211],[197 234],[175 209],-0.3,-0.30000000000000004,-0.3,16.69924423399362
27,[ 420 2151],[ 405 2167],[ 424 2140],0.3,0.30000000000000004,0.30000000000000004,-16.69924423399362
28,[ 412 1716],[ 396 1699],[ 414 1726],-0.3,-0.30000000000000004,-0.3,16.69924423399362
29,[ 583 1469],[ 603 1450],[ 579 1471],1.7857142857142858,2.5,2.4003566759952637,-67.38315775043083
30,[ 237 1341],,[ 237 1341],,0.0,0.0,0.0
