,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[437 791],[459 811],[433 788],-2.5,-2.5,-2.5,68.19859051364821
1,[178 215],[193 232],[174 208],-0.5,-0.5,-0.5,26.56505117707799
2,[440  54],[450  63],[425  46],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
3,[  69 1847],[  85 1863],[  63 1844],-1.3461538461538463,-1.3461538461538467,-1.34615,53.39284682374126
4,[178 211],[195 231],[177 207],-0.3,-0.30000000000000004,-0.29999999999999993,16.69924423399362
5,[ 223 1760],[ 231 1770],[ 218 1744],-0.30000000000000004,-0.3,-0.3,16.69924423399362
6,[346 148],[361 164],[342 141],-0.7000000000000001,-0.5,-0.5537591906795964,28.975894556173518
7,[374 619],[382 610],[365 634],0.8,0.7000000000000001,0.7592286483363332,-37.20680937450519
8,[403 812],[399 809],[424 823],-2.5,-1.7857142857142858,-2.375587580330577,67.17141444133205
9,[ 437 1634],[ 440 1636],[ 414 1622],-1.7857142857142858,-1.785714285714286,-1.7857099999999997,60.751115041598304
10,[  74 1836],[  92 1853],[  71 1833],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
11,[ 161 1749],[ 151 1738],[ 168 1762],-0.5,-0.5,-0.5,26.56505117707799
12,[275 191],[284 200],[269 175],-0.3,-0.30000000000000004,-0.3,16.69924423399362
13,[  75 1982],[  75 1982],,1.7857142857142856,,1.7857142857142856,-60.751173663453024
14,[ 367 1642],[ 364 1639],[ 385 1660],-1.0,-1.0,-1.0,44.99999999999999
15,[397 641],[406 631],[385 652],1.0,1.0,1.0,-44.99999999999999
16,[ 422 1633],[ 435 1644],[ 412 1626],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
17,[161 962],[158 959],[170 985],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
18,[  96 1281],[ 116 1260],[  95 1281],1.0,1.0,1.0,-44.99999999999999
19,[432  89],[435  92],[411  76],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
20,[ 104 2042],[ 113 2033],[  92 2054],1.0,1.0,1.0,-44.99999999999999
21,[389  90],[374  76],[395  97],-1.0,-1.0,-1.0,44.99999999999999
22,[ 399 1486],[ 394 1491],[ 419 1476],1.7857142857142858,1.785714285714286,1.7857100000000001,-60.751115041598325
23,[365 138],[379 152],[360 130],-0.8,-0.7000000000000002,-0.7322717151477783,36.214263071740824
24,[445 837],[449 841],[423 828],-2.5,-2.5,-2.5,68.19859051364821
25,[ 274 2151],[ 262 2166],[ 277 2141],0.3,0.30000000000000004,0.30000000000000004,-16.69924423399362
26,[197 220],[203 228],[190 202],-0.3,-0.30000000000000004,-0.3,16.69924423399362
27,[307 926],[292 910],[311 933],-0.5,-0.30000000000000004,-0.3537591906795965,19.481701268849296
28,[250 567],[264 553],[245 577],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
29,[ 342 1672],[ 335 1663],[ 351 1687],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
30,[  27 1851],[  25 1850],[  51 1864],-1.7857142857142858,-2.5,-1.8397960176402868,61.47421623302434
