Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2092,[ 399 2150],[ 387 2162],[ 402 2134],0.3,0.3,0.3,-16.69924423399362
193,[ 612 3115],[ 624 3121],[ 593 3112],-2.5,-2.5,-2.5,68.19859051364821
539,[ 283 1723],[ 271 1709],[ 283 1739],-0.3,0.0,-0.1393765094049014,7.934570737811762
347,[ 487 3220],[ 486 3218],[ 504 3243],-0.5,-0.7000000000000001,-0.5145026095501299,27.225938514398432
2254,[ 17 413],[ 10 418],[ 41 407],2.5,2.5,2.5000000000000004,-68.19859051364821
1800,[ 470 6040],[ 455 6056],[ 472 6030],0.3,0.3,0.3,-16.69924423399362
416,[ 381 3304],[ 387 3312],[ 376 3282],-0.3,-0.3,-0.3,16.69924423399362
1194,[ 168 5997],[ 161 6007],[ 176 5979],0.3,0.3,0.3,-16.69924423399362
219,[ 292 4862],[ 293 4871],[ 289 4841],-0.3,-0.3,-0.3,16.69924423399362
1828,[ 489 4830],[ 494 4835],[ 477 4808],-0.5,-0.5,-0.5,26.56505117707799
1637,[ 138 2857],[ 157 2836],[ 137 2860],0.5,0.7000000000000001,0.6799104917401635,-34.2121951172771
2279,[ 134 3334],[ 153 3353],[ 131 3330],-0.5,-0.5,-0.5,26.56505117707799
2291,[ 598 3921],[ 614 3936],[ 588 3916],-2.5,-2.5,-2.5,68.19859051364821
1227,[ 261 3324],[ 261 3324],,-0.3,,-0.3,16.69924423399362
2300,[  38 4315],[  21 4331],[  47 4311],1.7857142857142858,2.5,2.288066489162238,-66.3922553699708
1823,[ 408 5580],[ 404 5573],[ 411 5602],-0.3,-0.3,-0.3,16.69924423399362
611,[ 413 1738],[ 429 1754],[ 409 1726],-0.3,-0.3,-0.3,16.69924423399362
1753,[ 130 4131],[ 137 4138],[ 118 4113],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
767,[ 231 1777],[ 231 1777],,0.0,,0.0,0.0
1222,[ 617 4676],[ 623 4679],[ 592 4672],-2.5,-2.5,-2.5000000000000004,68.19859051364821
1961,[ 572 5450],[ 562 5444],[ 590 5454],-2.5,-2.5,-2.5,68.19859051364821
482,[ 451 1721],[ 471 1742],[ 451 1716],-0.3,-0.3,-0.2999999999999999,16.69924423399362
2498,[  53 5155],[  51 5157],[  76 5138],1.0,1.3461538461538465,1.0311513605642106,-45.87866497735556
1174,[  52 4225],[  69 4242],[  43 4222],-2.4999999999999996,-2.5,-2.5000000000000004,68.19859051364821
1047,[197 218],[207 231],[193 203],-0.3,-0.3,-0.2999999999999999,16.69924423399362
415,[ 507 3225],[ 494 3213],[ 516 3235],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
738,[ 542 4514],[ 559 4496],[ 537 4518],1.0,1.0,1.0,-44.99999999999999
812,[ 359 1332],[ 368 1322],[ 359 1352],0.3,0.0,0.1793527658335969,-10.16804969377876
1858,[  28 2662],[  14 2651],[  43 2665],-2.5,-2.5,-2.5,68.19859051364821
515,[ 180 4095],[ 193 4112],[ 178 4085],-0.3,-0.3,-0.3,16.69924423399362
384,[ 462 4030],[ 444 4012],[ 464 4037],-0.3,-0.3,-0.3,16.69924423399362
1986,[ 142 4134],[ 142 4135],[ 125 4109],-0.6,-0.7000000000000001,-0.6032017998812333,31.098455439942253
191,[ 460 3690],[ 478 3672],[ 456 3697],0.3,0.3,0.3,-16.69924423399362
1883,[ 542 2950],[ 552 2939],[ 531 2962],0.8,0.7000000000000001,0.7522680315752667,-36.95297427348356
1475,[221 172],[219 165],[221 196],-0.3,-0.3,-0.3,16.69924423399362
1601,[ 263 3292],,[ 263 3292],,0.0,0.0,0.0
178,[ 54 292],[ 36 275],[ 60 296],-1.5,-1.3461538461538467,-1.3808522280857138,54.08830287493477
815,[ 496 5540],[ 496 5538],[ 515 5562],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1301,[ 604 5458],[ 619 5472],[ 591 5453],-2.5,-2.5,-2.5,68.19859051364821
2183,[ 464 4789],[ 459 4782],[ 471 4810],-0.3,-0.3,-0.3,16.69924423399362
646,[114 514],[133 495],[112 518],0.6,0.7000000000000001,0.685731260529003,-34.4396508343383
1538,[ 160 1774],[ 175 1792],[ 156 1767],-0.3,-0.3,-0.3,16.69924423399362
1519,[ 583 5516],[ 594 5527],[ 569 5508],-1.3461538461538465,-1.7857142857142858,-1.561988453802609,57.37223824641504
803,[ 503 5249],[ 513 5239],[ 496 5265],0.5,0.5,0.5,-26.56505117707799
898,[ 474 5273],[ 463 5284],[ 478 5257],0.5,0.3,0.4029207775120451,-21.94552973989964
1958,[ 528 6094],[ 522 6099],[ 545 6077],1.0,1.0,1.0,-44.99999999999999
647,[ 324 1732],[ 309 1706],[ 326 1735],-0.3,-0.3,-0.3,16.69924423399362
1148,[ 570 3091],[ 564 3091],[ 594 3091],inf,inf,100.0,-89.42706130231674
339,[ 444 1342],[ 448 1336],[ 438 1365],0.3,0.3,0.3,-16.69924423399362
402,[ 471 5254],,[ 471 5254],,0.4,0.4,-21.801409486351808
838,[  51 3411],[  29 3390],[  53 3412],-1.3461538461538467,-1.7857142857142856,-1.7556061827346752,60.33399539522904
27,[ 576 4639],[ 564 4639],[ 593 4634],inf,2.5,6.19167607222278,-80.8255446679646
1555,[  51 3525],[  71 3508],[  45 3526],2.4999999999999996,2.5,2.5000000000000004,-68.19859051364821
682,[ 50 454],[ 30 473],[ 54 451],1.7857142857142858,1.3461538461538467,1.4135956696788072,-54.7238059978892
640,[ 579 5539],[ 583 5543],[ 559 5523],-1.176470588235294,-1.3461538461538465,-1.2071663525702347,50.36211683047808
4,[ 204 2130],[ 196 2140],[ 210 2111],0.3,0.3,0.3,-16.69924423399362
452,[ 488 4476],[ 505 4459],[ 485 4484],0.5,0.5,0.5,-26.56505117707799
1184,[ 295 1332],[ 306 1317],[ 295 1347],0.3,0.0,0.1339242857010102,-7.62790844120309
1947,[ 406 1381],[ 402 1389],[ 411 1360],0.3,0.3,0.3,-16.69924423399362
917,[ 439 3301],[ 439 3303],[ 429 3273],-0.2,-0.3,-0.2063027585215084,11.65674005422984
201,[ 482 1720],[ 494 1733],[ 475 1707],-0.5,-0.5,-0.5,26.56505117707799
327,[ 110 4123],[ 130 4143],[ 107 4121],-0.8,-0.8,-0.8000000000000002,38.6598082540901
1645,[ 65 444],[ 79 431],[ 53 447],1.7857142857142856,2.5,2.2192858254295875,-65.74389151181822
1022,[ 587 3167],[ 604 3184],[ 579 3164],-1.7857142857142858,-2.5,-2.312712056546256,66.61669287858841
506,[ 100 2540],[  98 2538],[ 117 2562],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
2243,[  48 3486],[  68 3482],[  39 3486],0.8333333333333334,inf,2.721848191672122,-69.82679822807924
1878,[294 156],[294 156],,0.0,,0.0,0.0
999,[  34 5122],[  30 5125],[  58 5111],1.3461538461538467,1.7857142857142856,1.416141941928737,-54.77240619961407
803,[ 503 5249],[ 513 5239],[ 496 5265],0.5,0.5,0.5,-26.56505117707799
1427,[ 439 1717],[ 417 1693],[ 440 1718],-0.3,-0.3,-0.3,16.69924423399362
986,[409 564],[415 553],[406 583],0.3,0.3,0.2999999999999999,-16.69924423399362
2455,[ 290 1739],,[ 290 1739],,-0.2,-0.2,11.309932474020211
358,[147 571],[146 573],[157 544],0.3,0.3,0.3,-16.69924423399362
111,[ 97 277],[106 287],[ 84 265],-1.0,-1.0,-1.0,44.99999999999999
834,[ 456 3287],[ 462 3296],[ 451 3267],-0.3,-0.3,-0.3,16.69924423399362
292,[ 176 5170],[ 176 5170],,0.3,,0.3,-16.69924423399362
1394,[ 548 1610],[ 546 1608],[ 571 1627],-1.5,-1.3461538461538465,-1.4861544508946878,56.06427445153999
1901,[ 276 4058],[ 255 4037],[ 276 4066],-0.3,0.0,-0.0636630361168753,3.642707312189086
