,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[  11 7322],[   9 7322],[  48 7329],inf,-2.5,-49.57042595940682,88.84431073800756
1,[ 185 3741],[ 167 3759],[ 196 3734],1.1764705882352942,1.3461538461538463,1.288677608940409,-52.188920780193556
2,[ 104 5127],[ 110 5122],[  80 5145],1.7857142857142856,1.3461538461538463,1.694912573985404,-59.459355496897
3,[ 225 3885],[ 207 3882],[ 242 3887],-2.4999999999999996,-2.4999999999999996,-2.5000000000000004,68.19859051364821
4,[  78 4329],[  94 4315],[  62 4334],1.7857142857142856,2.5,2.185096566595683,-65.40900359375631
5,[ 173 1399],[ 154 1417],[ 182 1390],1.0,1.0,1.0,-44.99999999999999
6,[ 147 5950],[ 149 5948],[ 118 5970],1.0,1.3461538461538463,1.0257266511627325,-45.72761509616367
7,[103 990],[ 84 972],[111 999],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
8,[ 185 5520],[ 177 5514],[ 208 5535],-1.3461538461538463,-1.3461538461538463,-1.3461499999999997,53.39284682374126
9,[ 124 1323],[ 149 1297],[ 122 1324],1.0,1.0,1.0,-44.99999999999999
10,[  70 2007],[  92 1985],[  62 2009],2.4999999999999996,2.5,2.5000000000000004,-68.19859051364821
11,[  59 7294],[  87 7319],[  57 7292],-2.4999999999999996,-2.5,-2.4999999999999996,68.19859051364818
12,[ 224 4786],[ 232 4794],[ 201 4772],-1.5,-1.3461538461538463,-1.4544812936457514,55.49029709900485
13,[ 148 1783],[ 151 1787],[ 124 1760],-1.0,-1.0,-1.0,44.99999999999999
14,[ 104 5138],[ 114 5128],[  82 5148],1.5,1.3461538461538463,1.4432036483107185,-55.28179915493364
15,[209 870],[186 847],[215 873],-1.5,-1.3461538461538463,-1.3724544253140833,53.92210900430138
16,[  42 5034],[   9 5065],[  46 5034],2.5,inf,30.798078556679425,-88.14028472526408
17,[  76 2673],[  85 2676],[  50 2672],-2.4999999999999996,-2.5,-2.5,68.19859051364821
