Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
2492,[ 100 2055],[ 122 2032],[  95 2060],1.0,1.0,1.0,-44.99999999999999
1830,[  40 4920],[  37 4918],[  70 4938],-1.7857142857142856,-1.3461538461538465,-1.744642255385343,60.17938058615123
1497,[ 116 5614],[ 113 5611],[ 134 5643],-0.6,-0.7000000000000001,-0.6110558169689421,31.42725888124073
1551,[ 303 6017],[ 303 5982],[ 303 6019],0.0,0.0,0.0,0.0
96,[ 710 4430],[ 725 4413],[ 705 4447],0.5,0.3,0.3877412102336527,-21.19336456789304
1956,[ 827 1499],[ 820 1505],[ 855 1494],2.5,2.5,2.5,-68.19859051364821
1544,[ 432 2519],[ 411 2543],[ 432 2508],0.3,0.1999999999999999,0.2256467423906522,-12.715648665458064
1089,[ 743 5974],[ 745 5972],[ 730 6007],0.5,0.3,0.4852288816588999,-25.884000923417982
1896,[ 838 2383],[ 817 2365],[ 848 2389],-2.5,-2.5,-2.5,68.19859051364821
2134,[872  79],[881  85],[847  68],-2.5,-2.5,-2.4999999999999996,68.19859051364818
1916,[ 121 5610],[ 118 5608],[ 137 5641],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
1547,[  84 1215],[  93 1208],[  59 1223],1.7857142857142856,2.5,2.002019086325845,-63.4580671754753
623,[ 843 3961],[ 869 3987],[ 840 3960],-1.7857142857142858,-2.5,-2.443434015071749,67.7426736499235
1508,[ 866 4556],[ 878 4544],[ 846 4566],1.7857142857142858,1.7857142857142858,1.78571,-60.75111504159832
450,[ 452 1727],[ 474 1701],[ 451 1735],0.3,0.3,0.3,-16.69924423399362
918,[895   3],[901   3],[857  32],inf,inf,100.0,-89.42706130231674
412,[ 448 3646],[ 445 3638],[ 452 3675],-0.3,-0.3,-0.3,16.69924423399362
297,[ 786 6081],[ 779 6087],[ 807 6060],1.0,1.0,1.0,-44.99999999999999
2151,[ 402 5642],[ 402 5644],[ 403 5606],0.3,0.3,0.3,-16.69924423399362
2497,[521 192],[546 161],[519 195],0.3,0.3,0.2999999999999999,-16.69924423399362
629,[230 958],[254 984],[228 951],-0.3,-0.3,-0.3,16.69924423399362
2496,[ 821 4682],[ 820 4682],[ 855 4692],-2.5,-2.5,-2.5,68.19859051364821
286,[  53 1891],[  84 1912],[  51 1891],-2.4999999999999996,inf,-49.30411306712264,88.83807006596255
1981,[ 476 5204],[ 463 5186],[ 481 5221],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1831,[ 139 5154],[ 140 5153],[ 115 5182],1.0,0.7000000000000001,0.9889204081204076,-44.68082820991762
2051,[ 819 2225],[ 803 2240],[ 834 2217],1.7857142857142858,1.3461538461538465,1.5380891564829091,-56.96979433630005
302,[ 754 4086],[ 754 4089],[ 738 4054],-0.3,-0.5,-0.3154730547474413,17.50908138865459
2290,[ 55 323],,[ 55 323],,-2.5,-2.5,68.19859051364821
2019,[  10 1122],[   9 1122],[  49 1124],-2.500000000000001,-2.5,-2.5,68.19859051364821
175,[ 402 3645],[ 402 3645],,0.0,,0.0,0.0
2360,[  72 1145],[  83 1151],[  48 1140],-2.4999999999999996,-2.5,-2.5,68.19859051364821
856,[ 827 5568],[ 839 5579],[ 811 5553],-1.3461538461538465,-1.3461538461538465,-1.3461499999999995,53.39284682374126
981,[ 662 2853],[ 662 2847],[ 654 2885],0.0,0.3,0.0461717880312683,-2.6435711019151724
1759,[ 589 2853],[ 583 2844],[ 592 2882],-0.3,-0.3,-0.3,16.69924423399362
61,[ 115 5165],[ 133 5146],[ 106 5174],1.0,1.0,1.0,-44.99999999999999
1576,[767 119],[763 115],[787 145],-0.8,-0.7000000000000001,-0.7852913202992443,38.14223962777254
565,[413 207],[410 216],[419 179],0.3,0.3,0.2999999999999999,-16.69924423399362
1577,[506 590],[515 601],[500 565],-0.3,-0.3,-0.2999999999999999,16.69924423399362
1738,[312 160],[338 130],[312 167],0.3,0.3,0.3,-16.69924423399362
2154,[ 104 3634],[  83 3655],[ 110 3627],1.0,1.0,1.0,-44.99999999999999
142,[ 453 3692],[ 471 3711],[ 451 3676],-0.3,-0.3,-0.3,16.69924423399362
1006,[215 973],[229 989],[208 956],-0.3,-0.3,-0.3,16.69924423399362
35,[ 514 4813],[ 514 4810],[ 508 4847],0.0,0.3,0.0239837850405221,-1.373906266289317
44,[ 720 4057],[ 695 4030],[ 722 4060],-0.3,-0.5,-0.4821517480710364,25.74112168418816
1143,[ 177 3264],[ 168 3255],[ 187 3289],-0.5,-0.3,-0.435804692801465,23.5477981778252
453,[ 189 2914],[ 170 2933],[ 194 2900],0.5,0.3,0.3712383731700375,-20.366858214847905
855,[  40 1890],[  16 1866],[  50 1894],-2.5,-2.5,-2.5,68.19859051364821
428,[  51 1203],[  20 1232],[  52 1203],2.5,2.5,2.5,-68.19859051364821
