,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[760 190],[772 202],[752 169],-0.5,-0.30000000000000004,-0.4139484184611088,22.48703191972353
1,[ 384 5993],[ 371 5977],[ 390 6012],-0.30000000000000004,-0.3,-0.3,16.69924423399362
2,[751 209],[752 212],[736 177],-0.5,-0.30000000000000004,-0.4835740647994208,25.807206351658785
3,[ 141 3308],[ 115 3283],[ 143 3311],-0.7000000000000001,-0.6,-0.6090877321730056,31.345081373413777
4,[ 871 1583],[ 893 1602],[ 858 1579],-2.5,-2.5,-2.5,68.19859051364821
5,[ 692 5249],[ 687 5257],[ 699 5222],0.30000000000000004,0.3,0.3,-16.69924423399362
6,[ 363 4800],[ 373 4787],[ 358 4824],0.3,0.30000000000000004,0.3,-16.69924423399362
7,[ 124 5211],[ 108 5226],[ 132 5196],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
8,[ 802 6013],[ 807 6008],[ 781 6036],0.8,0.7000000000000001,0.7814970483200596,-38.00752128712073
9,[ 379 3653],[ 379 3649],[ 382 3686],-0.3,-0.30000000000000004,-0.3,16.69924423399362
10,[430 609],[434 615],[423 578],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
11,[ 721 3683],[ 697 3709],[ 722 3678],0.3,0.30000000000000004,0.3,-16.69924423399362
12,[ 259 2142],[ 231 2174],[ 259 2138],0.3,0.0,0.025795033426967807,-1.4776188780313575
13,[ 478 3300],[ 453 3326],[ 480 3292],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
14,[ 444 3662],[ 428 3641],[ 446 3676],-0.3,-0.30000000000000004,-0.3,16.69924423399362
15,[874 876],[874 876],,-1.7857142857142858,,-1.7857142857142858,60.75117366345304
16,[ 181 1776],[ 185 1780],[ 167 1747],-0.30000000000000004,-0.3,-0.3,16.69924423399362
17,[  34 4994],[  14 4975],[  50 4996],-2.5,-2.5,-2.5,68.19859051364821
18,[  82 2852],[  69 2865],[  96 2837],1.0,1.0,1.0,-44.99999999999999
19,[ 577 3278],[ 577 3266],[ 577 3303],0.0,0.0,0.0,0.0
20,[ 491 4035],[ 492 4031],[ 488 4068],0.30000000000000004,0.3,0.3,-16.69924423399362
21,[ 731 1765],[ 736 1770],[ 719 1735],-0.30000000000000004,-0.3,-0.3,16.69924423399362
22,[609 560],[609 593],[609 555],0.0,0.0,0.0,0.0
23,[ 804 3706],[ 819 3691],[ 792 3718],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
24,[ 686 4856],[ 710 4881],[ 686 4847],-0.3,-0.20000000000000004,-0.22061598411794128,12.441078127470918
25,[ 250 1703],[ 237 1685],[ 252 1722],-0.3,-0.30000000000000004,-0.30000000000000004,16.69924423399362
26,[406 953],[374 986],[406 952],0.30000000000000004,0.0,0.0063874118946370476,-0.36596676659872796
27,[ 801 5335],[ 799 5336],[ 831 5315],1.176470588235294,1.3461538461538465,1.1863786015037165,-49.872419114170796
28,[ 824 1660],[ 851 1687],[ 823 1660],-1.0,-1.3461538461538465,-1.3373159844443259,53.212093633580395
29,[ 531 1747],[ 562 1714],[ 531 1748],0.30000000000000004,0.0,0.006482712399807771,-0.371426857223855
30,[ 144 4858],[ 118 4832],[ 145 4861],-0.6,-0.5,-0.5079191903748128,26.92688911452868
31,[ 717 4806],[ 711 4800],[ 728 4833],-0.30000000000000004,-0.3,-0.3,16.69924423399362
32,[ 703 2133],[ 685 2154],[ 705 2121],0.3,0.30000000000000004,0.3,-16.69924423399362
33,[ 106 4373],[ 121 4358],[  93 4384],1.1764705882352942,1.3461538461538463,1.2705916684757228,-51.796019255808055
34,[  61 1834],[  38 1813],[  67 1840],-1.7857142857142856,-1.3461538461538463,-1.4402650758824034,55.227109368718885
35,[ 514 4813],[ 514 4810],[ 508 4847],0.0,0.30000000000000004,0.02398378504052217,-1.373906266289317
36,[666 200],[696 231],[665 197],-0.3,-0.30000000000000004,-0.3,16.69924423399362
37,[ 791 2518],[ 791 2518],,-0.7000000000000001,,-0.7000000000000001,34.99202019855867
38,[ 704 5980],[ 721 5963],[ 697 5996],0.3,0.30000000000000004,0.3,-16.69924423399362
39,[ 475 4860],[ 457 4878],[ 478 4843],0.30000000000000004,0.3,0.3,-16.69924423399362
40,[  72 3381],[  44 3355],[  73 3382],-1.3461538461538467,-1.7857142857142856,-1.7700218008087547,60.53508084433863
41,[ 701 5246],[ 690 5258],[ 707 5224],0.30000000000000004,0.3,0.3,-16.69924423399362
42,[ 869 2214],[ 874 2209],[ 841 2229],1.7857142857142858,1.7857142857142858,1.78571,-60.75111504159832
43,[ 565 4412],[ 556 4397],[ 565 4435],-0.30000000000000004,0.0,-0.17040042949193848,9.670342333201193
44,[ 720 4057],[ 695 4030],[ 722 4060],-0.3,-0.5,-0.48215174807103645,25.74112168418816
45,[ 837 1624],[ 813 1600],[ 842 1627],-1.7857142857142858,-1.3461538461538465,-1.410593533830261,54.66635471397327
46,[ 225 4015],[ 225 4014],[ 233 4052],-0.20000000000000004,-0.30000000000000004,-0.20257367223893125,11.451651040358929
47,[ 592 2868],[ 583 2844],[ 592 2882],-0.3,-0.30000000000000004,-0.3,16.69924423399362
48,[478 973],[452 999],[479 965],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
49,[  43 1095],[  21 1074],[  55 1095],-1.7857142857142858,-2.5,-2.2979082882637605,66.48236628189062
50,[ 767 4036],[ 740 4010],[ 768 4037],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
51,[ 302 4084],[ 302 4084],,0.0,,0.0,0.0
52,[ 846 4579],[ 819 4604],[ 850 4578],2.5,1.7857142857142858,1.8576822458694286,-61.706189138976164
