Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
1428,[550 169],[555 162],[544 198],0.3,0.3,0.3,-16.69924423399362
2044,[ 170 2156],[ 169 2157],[ 184 2121],0.5,0.3,0.4927680885495353,-26.23260681060942
1700,[ 194 1774],[ 194 1776],[ 182 1740],-0.3,-0.3,-0.3,16.69924423399362
1245,[ 520 5236],[ 534 5252],[ 514 5217],-0.3,-0.3,-0.3,16.69924423399362
1934,[292 971],[292 981],[292 944],0.0,-0.2,-0.054054054054054,3.094058058917112
316,[ 841 2972],[ 856 2956],[ 827 2981],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
1157,[  77 5944],[  62 5959],[  91 5934],1.1764705882352942,1.3461538461538465,1.270162280724285,-51.78660707298583
2117,[ 754 5567],[ 745 5558],[ 767 5589],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
367,[ 601 4864],[ 576 4894],[ 601 4856],0.3,0.3,0.3,-16.69924423399362
2376,[ 749 6036],[ 734 6052],[ 758 6022],0.5,0.7000000000000001,0.6137093745235124,-31.53783072019575
1687,[ 417 4076],[ 404 4093],[ 419 4057],0.3,0.3,0.3,-16.69924423399362
884,[  83 2834],[  61 2855],[  89 2829],1.3461538461538467,1.3461538461538465,1.3461500000000002,-53.392846823741266
1337,[151 579],[140 592],[162 560],0.5,0.7000000000000001,0.5873662872139775,-30.428540039124115
313,[ 348 2487],[ 371 2460],[ 348 2496],0.3,0.2,0.2202391385996115,-12.420486959966691
1103,[ 224 3723],[ 224 3724],[ 233 3686],0.3,0.3,0.3,-16.69924423399362
2406,[ 485 2495],[ 499 2481],[ 483 2516],0.3,0.3,0.3,-16.69924423399362
1549,[  90 2082],[  77 2097],[ 103 2069],0.7000000000000001,0.8,0.7519153749320122,-36.94006855286714
210,[ 123 1746],[ 111 1734],[ 134 1765],-0.6,-0.7000000000000001,-0.6435980374795053,32.76525306849917
1715,[ 734 4498],[ 733 4500],[ 754 4468],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1210,[ 92 209],[ 86 203],[111 232],-1.0,-0.7000000000000001,-0.9335671354584056,43.03222446985626
1670,[ 517 2076],[ 517 2074],[ 525 2112],-0.1999999999999999,-0.3,-0.205144274016102,11.59305891125386
509,[ 285 3699],[ 257 3729],[ 287 3692],0.3,0.3,0.2999999999999999,-16.69924423399362
