Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
27,[ 51 409],[ 84 395],[ 50 409],2.4999999999999996,2.5000000000000004,2.5,-68.19859051364821
1000,[ 35 442],[ 19 457],[ 55 439],1.7857142857142858,2.5,2.1573250287099306,-65.13053150014892
891,[712 230],[712 230],,-0.3,,-0.3,16.69924423399362
1004,[796 109],[785  99],[813 126],-1.0,-1.0,-1.0,44.99999999999999
1485,[425 598],[440 618],[422 582],-0.3,-0.3,-0.3,16.69924423399362
1489,[437 202],[422 219],[440 183],0.3,0.3,0.3,-16.69924423399362
2272,[ 44 381],[  9 349],[ 47 381],-2.5,inf,-42.019685671264575,88.63671120934326
2093,[199 586],[175 611],[202 579],0.3,0.3,0.3,-16.69924423399362
1608,[ 20 421],[ 11 425],[ 50 416],2.5,2.5,2.5,-68.19859051364821
330,[577 584],[583 597],[577 560],-0.3,0.0,-0.1879021249175478,10.641911221951284
2320,[729 588],[707 612],[732 581],0.3,0.3,0.3,-16.69924423399362
1008,[575 520],[575 520],,0.0,,0.0,0.0
1997,[718 186],,[718 186],,-0.5,-0.5,26.56505117707799
245,[425 158],[434 143],[420 179],0.3,0.3,0.3,-16.69924423399362
2369,[504 586],[521 604],[499 569],-0.3,-0.3,-0.3,16.69924423399362
2224,[ 30 431],[ 15 442],[ 51 424],2.5,2.5,2.5,-68.19859051364821
1404,[416 195],[398 215],[421 180],0.3,0.3,0.3,-16.69924423399362
739,[142 583],[134 592],[155 559],0.5,0.5,0.5,-26.56505117707799
954,[211 567],[229 547],[209 580],0.3,0.3,0.3,-16.69924423399362
2076,[878  16],[901  39],[861  33],-2.5,inf,-5.882352941176471,80.35195468390182
2418,[762 139],[751 128],[774 159],-0.7000000000000002,-0.7000000000000001,-0.6999999999999998,34.992020198558656
2483,[847 655],[865 639],[835 663],1.3461538461538465,1.3461538461538465,1.3461499999999995,-53.39284682374126
2412,[126 199],[112 184],[135 215],-0.7000000000000002,-0.7000000000000001,-0.7000000000000001,34.99202019855867
2468,[ 95 210],[ 87 203],[115 230],-1.0,-0.8,-0.9453665421928796,43.391334526527615
2050,[ 26 293],[ 24 293],[ 60 307],-2.5,-2.5,-2.5,68.19859051364821
